,subID,subtlety,slider,RT,accuracy,trial_ind,rating180,diff_from_180,aq_social_skill,aq_attn_switch,aq_img,aq_attn_to_det,aq_comm,panas_pos,panas_neg,ffi_neuroticism,ffi_extraversion,ffi_openness,ffi_agreeableness,ffi_conscientiousness,ucla,friend_num,bias,amplitude
1190,253,0,90.25,3.7946666666666666,1.0,38.583333333333336,40.666666666666664,49.583333333333336,9.0,16.0,11.0,22.0,11.0,25.0,4.0,38.0,44.0,45.0,45.0,51.0,46.0,9.0,0.2625433112916268,0.537211306037389
1191,253,30,88.41666666666667,3.9800833333333334,1.0,53.166666666666664,40.666666666666664,47.75000000000001,9.0,16.0,11.0,22.0,11.0,25.0,4.0,38.0,44.0,45.0,45.0,51.0,46.0,9.0,0.2625433112916268,0.537211306037389
1192,253,60,84.91666666666667,3.219583333333333,1.0,44.5,40.666666666666664,44.25000000000001,9.0,16.0,11.0,22.0,11.0,25.0,4.0,38.0,44.0,45.0,45.0,51.0,46.0,9.0,0.2625433112916268,0.537211306037389
1193,253,90,72.75,3.1216666666666666,1.0,38.833333333333336,40.666666666666664,32.083333333333336,9.0,16.0,11.0,22.0,11.0,25.0,4.0,38.0,44.0,45.0,45.0,51.0,46.0,9.0,0.2625433112916268,0.537211306037389
1194,253,120,57.166666666666664,4.159666666666666,0.9166666666666666,33.333333333333336,40.666666666666664,16.5,9.0,16.0,11.0,22.0,11.0,25.0,4.0,38.0,44.0,45.0,45.0,51.0,46.0,9.0,0.2625433112916268,0.537211306037389
1195,253,150,34.833333333333336,4.130083333333333,0.8333333333333334,48.166666666666664,40.666666666666664,-5.833333333333329,9.0,16.0,11.0,22.0,11.0,25.0,4.0,38.0,44.0,45.0,45.0,51.0,46.0,9.0,0.2625433112916268,0.537211306037389
1196,253,180,40.666666666666664,4.289333333333333,0.75,33.916666666666664,40.666666666666664,0.0,9.0,16.0,11.0,22.0,11.0,25.0,4.0,38.0,44.0,45.0,45.0,51.0,46.0,9.0,0.2625433112916268,0.537211306037389
1197,255,0,95.83333333333333,1.9500833333333334,0.9166666666666666,41.666666666666664,42.083333333333336,53.74999999999999,12.0,17.0,11.0,16.0,12.0,31.0,3.0,31.0,45.0,36.0,45.0,55.0,34.0,1.0,0.3844415579518311,0.5421927281271081
1198,255,30,96.33333333333333,2.0380833333333332,0.75,41.75,42.083333333333336,54.24999999999999,12.0,17.0,11.0,16.0,12.0,31.0,3.0,31.0,45.0,36.0,45.0,55.0,34.0,1.0,0.3844415579518311,0.5421927281271081
1199,255,60,94.41666666666667,2.04475,1.0,28.833333333333332,42.083333333333336,52.333333333333336,12.0,17.0,11.0,16.0,12.0,31.0,3.0,31.0,45.0,36.0,45.0,55.0,34.0,1.0,0.3844415579518311,0.5421927281271081
1200,255,90,86.33333333333333,1.9344166666666667,0.9166666666666666,53.166666666666664,42.083333333333336,44.24999999999999,12.0,17.0,11.0,16.0,12.0,31.0,3.0,31.0,45.0,36.0,45.0,55.0,34.0,1.0,0.3844415579518311,0.5421927281271081
1201,255,120,51.166666666666664,1.80725,0.5,31.083333333333332,42.083333333333336,9.083333333333329,12.0,17.0,11.0,16.0,12.0,31.0,3.0,31.0,45.0,36.0,45.0,55.0,34.0,1.0,0.3844415579518311,0.5421927281271081
1202,255,150,45.0,2.11925,0.75,40.416666666666664,42.083333333333336,2.9166666666666643,12.0,17.0,11.0,16.0,12.0,31.0,3.0,31.0,45.0,36.0,45.0,55.0,34.0,1.0,0.3844415579518311,0.5421927281271081
1203,255,180,42.083333333333336,2.1031666666666666,0.4166666666666667,53.583333333333336,42.083333333333336,0.0,12.0,17.0,11.0,16.0,12.0,31.0,3.0,31.0,45.0,36.0,45.0,55.0,34.0,1.0,0.3844415579518311,0.5421927281271081
1204,256,0,99.33333333333333,3.7611666666666665,1.0,44.916666666666664,31.583333333333332,67.75,9.0,9.0,10.0,25.0,3.0,34.0,0.0,12.0,54.0,40.0,50.0,60.0,24.0,2.0,0.2119761780922741,0.7732265921865576
1205,256,30,98.5,3.5185,1.0,41.25,31.583333333333332,66.91666666666667,9.0,9.0,10.0,25.0,3.0,34.0,0.0,12.0,54.0,40.0,50.0,60.0,24.0,2.0,0.2119761780922741,0.7732265921865576
1206,256,60,93.66666666666667,4.348,1.0,34.5,31.583333333333332,62.08333333333334,9.0,9.0,10.0,25.0,3.0,34.0,0.0,12.0,54.0,40.0,50.0,60.0,24.0,2.0,0.2119761780922741,0.7732265921865576
1207,256,90,83.5,4.254333333333333,1.0,47.166666666666664,31.583333333333332,51.91666666666667,9.0,9.0,10.0,25.0,3.0,34.0,0.0,12.0,54.0,40.0,50.0,60.0,24.0,2.0,0.2119761780922741,0.7732265921865576
1208,256,120,58.416666666666664,4.605833333333333,1.0,47.833333333333336,31.583333333333332,26.833333333333332,9.0,9.0,10.0,25.0,3.0,34.0,0.0,12.0,54.0,40.0,50.0,60.0,24.0,2.0,0.2119761780922741,0.7732265921865576
1209,256,150,20.4,5.524583333333333,0.5,31.916666666666668,31.583333333333332,-11.183333333333334,9.0,9.0,10.0,25.0,3.0,34.0,0.0,12.0,54.0,40.0,50.0,60.0,24.0,2.0,0.2119761780922741,0.7732265921865576
1210,256,180,31.583333333333332,4.3745,0.8333333333333334,42.916666666666664,31.583333333333332,0.0,9.0,9.0,10.0,25.0,3.0,34.0,0.0,12.0,54.0,40.0,50.0,60.0,24.0,2.0,0.2119761780922741,0.7732265921865576
1211,257,0,99.16666666666667,2.792083333333333,1.0,31.25,12.75,86.41666666666667,12.0,16.0,3.0,19.0,4.0,27.0,8.0,23.0,35.0,52.0,42.0,48.0,39.0,4.0,0.0709678420119048,0.9099853690433852
1212,257,30,98.75,2.613583333333333,1.0,46.75,12.75,86.0,12.0,16.0,3.0,19.0,4.0,27.0,8.0,23.0,35.0,52.0,42.0,48.0,39.0,4.0,0.0709678420119048,0.9099853690433852
1213,257,60,91.75,3.0084166666666667,1.0,49.75,12.75,79.0,12.0,16.0,3.0,19.0,4.0,27.0,8.0,23.0,35.0,52.0,42.0,48.0,39.0,4.0,0.0709678420119048,0.9099853690433852
1214,257,90,73.0,2.8064999999999998,1.0,40.916666666666664,12.75,60.25,12.0,16.0,3.0,19.0,4.0,27.0,8.0,23.0,35.0,52.0,42.0,48.0,39.0,4.0,0.0709678420119048,0.9099853690433852
1215,257,120,32.916666666666664,3.1621666666666663,0.8333333333333334,45.416666666666664,12.75,20.166666666666664,12.0,16.0,3.0,19.0,4.0,27.0,8.0,23.0,35.0,52.0,42.0,48.0,39.0,4.0,0.0709678420119048,0.9099853690433852
1216,257,150,7.333333333333333,3.308,0.5,36.333333333333336,12.75,-5.416666666666667,12.0,16.0,3.0,19.0,4.0,27.0,8.0,23.0,35.0,52.0,42.0,48.0,39.0,4.0,0.0709678420119048,0.9099853690433852
1217,257,180,12.75,2.8855833333333334,0.6666666666666666,40.083333333333336,12.75,0.0,12.0,16.0,3.0,19.0,4.0,27.0,8.0,23.0,35.0,52.0,42.0,48.0,39.0,4.0,0.0709678420119048,0.9099853690433852
1218,258,0,97.25,3.842166666666667,1.0,35.25,43.833333333333336,53.416666666666664,15.0,14.0,12.0,11.0,11.0,11.0,7.0,38.0,25.0,44.0,47.0,33.0,51.0,3.0,0.4257720523594346,0.5170645742894211
1219,258,30,97.08333333333333,3.5465,1.0,38.166666666666664,43.833333333333336,53.24999999999999,15.0,14.0,12.0,11.0,11.0,11.0,7.0,38.0,25.0,44.0,47.0,33.0,51.0,3.0,0.4257720523594346,0.5170645742894211
1220,258,60,93.83333333333333,3.6845,1.0,46.75,43.833333333333336,49.99999999999999,15.0,14.0,12.0,11.0,11.0,11.0,7.0,38.0,25.0,44.0,47.0,33.0,51.0,3.0,0.4257720523594346,0.5170645742894211
1221,258,90,84.08333333333333,3.7631666666666668,1.0,46.416666666666664,43.833333333333336,40.24999999999999,15.0,14.0,12.0,11.0,11.0,11.0,7.0,38.0,25.0,44.0,47.0,33.0,51.0,3.0,0.4257720523594346,0.5170645742894211
1222,258,120,70.41666666666667,3.9819166666666668,0.9166666666666666,50.166666666666664,43.833333333333336,26.583333333333336,15.0,14.0,12.0,11.0,11.0,11.0,7.0,38.0,25.0,44.0,47.0,33.0,51.0,3.0,0.4257720523594346,0.5170645742894211
1223,258,150,48.083333333333336,4.52825,0.8333333333333334,27.5,43.833333333333336,4.25,15.0,14.0,12.0,11.0,11.0,11.0,7.0,38.0,25.0,44.0,47.0,33.0,51.0,3.0,0.4257720523594346,0.5170645742894211
1224,258,180,43.833333333333336,4.307916666666666,0.5,46.25,43.833333333333336,0.0,15.0,14.0,12.0,11.0,11.0,11.0,7.0,38.0,25.0,44.0,47.0,33.0,51.0,3.0,0.4257720523594346,0.5170645742894211
1225,259,0,88.0,2.9640833333333334,1.0,46.083333333333336,27.916666666666668,60.08333333333333,13.0,14.0,13.0,13.0,12.0,16.0,4.0,31.0,32.0,38.0,38.0,25.0,53.0,3.0,0.1678352084349214,0.586938583574349
1226,259,30,86.08333333333333,2.9426666666666663,1.0,46.583333333333336,27.916666666666668,58.16666666666666,13.0,14.0,13.0,13.0,12.0,16.0,4.0,31.0,32.0,38.0,38.0,25.0,53.0,3.0,0.1678352084349214,0.586938583574349
1227,259,60,82.41666666666667,3.1215833333333336,1.0,40.583333333333336,27.916666666666668,54.5,13.0,14.0,13.0,13.0,12.0,16.0,4.0,31.0,32.0,38.0,38.0,25.0,53.0,3.0,0.1678352084349214,0.586938583574349
1228,259,90,68.16666666666667,3.0814166666666662,1.0,35.166666666666664,27.916666666666668,40.25,13.0,14.0,13.0,13.0,12.0,16.0,4.0,31.0,32.0,38.0,38.0,25.0,53.0,3.0,0.1678352084349214,0.586938583574349
1229,259,120,47.333333333333336,3.141833333333333,0.9166666666666666,45.25,27.916666666666668,19.416666666666668,13.0,14.0,13.0,13.0,12.0,16.0,4.0,31.0,32.0,38.0,38.0,25.0,53.0,3.0,0.1678352084349214,0.586938583574349
1230,259,150,31.583333333333332,3.2263333333333333,0.6666666666666666,43.916666666666664,27.916666666666668,3.6666666666666643,13.0,14.0,13.0,13.0,12.0,16.0,4.0,31.0,32.0,38.0,38.0,25.0,53.0,3.0,0.1678352084349214,0.586938583574349
1231,259,180,27.916666666666668,3.2488333333333332,0.5,32.916666666666664,27.916666666666668,0.0,13.0,14.0,13.0,13.0,12.0,16.0,4.0,31.0,32.0,38.0,38.0,25.0,53.0,3.0,0.1678352084349214,0.586938583574349
1232,260,0,67.91666666666667,2.985,1.0,31.5,18.0,49.91666666666667,24.0,26.0,12.0,21.0,19.0,27.0,11.0,32.0,34.0,50.0,42.0,35.0,62.0,0.0,-0.0527796187652631,0.5699567504521257
1233,260,30,78.33333333333333,2.3819166666666667,1.0,49.666666666666664,18.0,60.33333333333333,24.0,26.0,12.0,21.0,19.0,27.0,11.0,32.0,34.0,50.0,42.0,35.0,62.0,0.0,-0.0527796187652631,0.5699567504521257
1234,260,60,56.416666666666664,2.516833333333333,1.0,44.416666666666664,18.0,38.416666666666664,24.0,26.0,12.0,21.0,19.0,27.0,11.0,32.0,34.0,50.0,42.0,35.0,62.0,0.0,-0.0527796187652631,0.5699567504521257
1235,260,90,40.416666666666664,2.666,0.75,40.083333333333336,18.0,22.416666666666664,24.0,26.0,12.0,21.0,19.0,27.0,11.0,32.0,34.0,50.0,42.0,35.0,62.0,0.0,-0.0527796187652631,0.5699567504521257
1236,260,120,20.333333333333332,2.4583333333333335,0.5,41.25,18.0,2.333333333333332,24.0,26.0,12.0,21.0,19.0,27.0,11.0,32.0,34.0,50.0,42.0,35.0,62.0,0.0,-0.0527796187652631,0.5699567504521257
1237,260,150,34.416666666666664,2.5688333333333335,0.5,42.916666666666664,18.0,16.416666666666664,24.0,26.0,12.0,21.0,19.0,27.0,11.0,32.0,34.0,50.0,42.0,35.0,62.0,0.0,-0.0527796187652631,0.5699567504521257
1238,260,180,18.0,2.1815,0.5,40.666666666666664,18.0,0.0,24.0,26.0,12.0,21.0,19.0,27.0,11.0,32.0,34.0,50.0,42.0,35.0,62.0,0.0,-0.0527796187652631,0.5699567504521257
1239,261,0,99.91666666666667,4.086666666666667,1.0,46.916666666666664,0.0,99.91666666666667,11.0,17.0,6.0,8.0,7.0,27.0,10.0,25.0,36.0,39.0,47.0,47.0,43.0,4.0,0.0002985074640681,0.9996770939776076
1240,261,30,100.0,4.3135,0.9166666666666666,48.333333333333336,0.0,100.0,11.0,17.0,6.0,8.0,7.0,27.0,10.0,25.0,36.0,39.0,47.0,47.0,43.0,4.0,0.0002985074640681,0.9996770939776076
1241,261,60,100.0,4.486916666666667,0.9166666666666666,37.666666666666664,0.0,100.0,11.0,17.0,6.0,8.0,7.0,27.0,10.0,25.0,36.0,39.0,47.0,47.0,43.0,4.0,0.0002985074640681,0.9996770939776076
1242,261,90,83.33333333333333,4.437083333333334,0.9166666666666666,39.416666666666664,0.0,83.33333333333333,11.0,17.0,6.0,8.0,7.0,27.0,10.0,25.0,36.0,39.0,47.0,47.0,43.0,4.0,0.0002985074640681,0.9996770939776076
1243,261,120,16.75,4.224666666666667,0.6666666666666666,55.833333333333336,0.0,16.75,11.0,17.0,6.0,8.0,7.0,27.0,10.0,25.0,36.0,39.0,47.0,47.0,43.0,4.0,0.0002985074640681,0.9996770939776076
1244,261,150,0.0,5.707333333333334,0.5,29.333333333333332,0.0,0.0,11.0,17.0,6.0,8.0,7.0,27.0,10.0,25.0,36.0,39.0,47.0,47.0,43.0,4.0,0.0002985074640681,0.9996770939776076
1245,261,180,0.0,5.099166666666667,0.5,33.0,0.0,0.0,11.0,17.0,6.0,8.0,7.0,27.0,10.0,25.0,36.0,39.0,47.0,47.0,43.0,4.0,0.0002985074640681,0.9996770939776076
1246,263,0,91.08333333333333,2.72725,1.0,40.5,60.25,30.83333333333333,17.0,18.0,12.0,15.0,13.0,15.0,9.0,44.0,38.0,36.0,40.0,39.0,46.0,5.0,0.2525016794016123,0.5841649872644649
1247,263,30,91.58333333333333,2.794583333333333,1.0,42.833333333333336,60.25,31.33333333333333,17.0,18.0,12.0,15.0,13.0,15.0,9.0,44.0,38.0,36.0,40.0,39.0,46.0,5.0,0.2525016794016123,0.5841649872644649
1248,263,60,91.83333333333333,2.9126666666666665,0.8333333333333334,31.083333333333332,60.25,31.58333333333333,17.0,18.0,12.0,15.0,13.0,15.0,9.0,44.0,38.0,36.0,40.0,39.0,46.0,5.0,0.2525016794016123,0.5841649872644649
1249,263,90,91.16666666666667,2.9675833333333332,1.0,41.75,60.25,30.91666666666667,17.0,18.0,12.0,15.0,13.0,15.0,9.0,44.0,38.0,36.0,40.0,39.0,46.0,5.0,0.2525016794016123,0.5841649872644649
1250,263,120,75.33333333333333,2.857666666666667,0.9166666666666666,42.666666666666664,60.25,15.083333333333329,17.0,18.0,12.0,15.0,13.0,15.0,9.0,44.0,38.0,36.0,40.0,39.0,46.0,5.0,0.2525016794016123,0.5841649872644649
1251,263,150,33.416666666666664,3.4158333333333335,0.4166666666666667,36.833333333333336,60.25,-26.833333333333336,17.0,18.0,12.0,15.0,13.0,15.0,9.0,44.0,38.0,36.0,40.0,39.0,46.0,5.0,0.2525016794016123,0.5841649872644649
1252,263,180,60.25,2.981,0.75,54.833333333333336,60.25,0.0,17.0,18.0,12.0,15.0,13.0,15.0,9.0,44.0,38.0,36.0,40.0,39.0,46.0,5.0,0.2525016794016123,0.5841649872644649
1253,264,0,82.75,2.231,1.0,52.5,25.333333333333332,57.41666666666667,20.0,11.0,11.0,16.0,13.0,25.0,2.0,21.0,36.0,45.0,39.0,46.0,54.0,3.0,0.0858106152751038,0.5599022211608929
1254,264,30,80.33333333333333,2.33675,1.0,46.166666666666664,25.333333333333332,55.0,20.0,11.0,11.0,16.0,13.0,25.0,2.0,21.0,36.0,45.0,39.0,46.0,54.0,3.0,0.0858106152751038,0.5599022211608929
1255,264,60,74.66666666666667,2.61,1.0,28.166666666666668,25.333333333333332,49.33333333333334,20.0,11.0,11.0,16.0,13.0,25.0,2.0,21.0,36.0,45.0,39.0,46.0,54.0,3.0,0.0858106152751038,0.5599022211608929
1256,264,90,58.833333333333336,2.676,0.9166666666666666,39.583333333333336,25.333333333333332,33.5,20.0,11.0,11.0,16.0,13.0,25.0,2.0,21.0,36.0,45.0,39.0,46.0,54.0,3.0,0.0858106152751038,0.5599022211608929
1257,264,120,41.333333333333336,2.7335833333333333,0.9166666666666666,41.833333333333336,25.333333333333332,16.000000000000004,20.0,11.0,11.0,16.0,13.0,25.0,2.0,21.0,36.0,45.0,39.0,46.0,54.0,3.0,0.0858106152751038,0.5599022211608929
1258,264,150,26.75,3.406333333333333,0.3333333333333333,36.0,25.333333333333332,1.4166666666666679,20.0,11.0,11.0,16.0,13.0,25.0,2.0,21.0,36.0,45.0,39.0,46.0,54.0,3.0,0.0858106152751038,0.5599022211608929
1259,264,180,25.333333333333332,2.39925,0.6666666666666666,46.25,25.333333333333332,0.0,20.0,11.0,11.0,16.0,13.0,25.0,2.0,21.0,36.0,45.0,39.0,46.0,54.0,3.0,0.0858106152751038,0.5599022211608929
1260,265,0,85.91666666666667,2.6118333333333337,1.0,43.666666666666664,20.25,65.66666666666667,28.0,22.0,10.0,14.0,20.0,9.0,23.0,54.0,23.0,42.0,42.0,27.0,67.0,3.0,0.1232791376760382,0.6278015024181465
1261,265,30,87.91666666666667,2.60825,1.0,36.5,20.25,67.66666666666667,28.0,22.0,10.0,14.0,20.0,9.0,23.0,54.0,23.0,42.0,42.0,27.0,67.0,3.0,0.1232791376760382,0.6278015024181465
1262,265,60,83.41666666666667,3.0445833333333336,0.9166666666666666,44.75,20.25,63.16666666666667,28.0,22.0,10.0,14.0,20.0,9.0,23.0,54.0,23.0,42.0,42.0,27.0,67.0,3.0,0.1232791376760382,0.6278015024181465
1263,265,90,71.25,2.7175833333333332,1.0,47.583333333333336,20.25,51.0,28.0,22.0,10.0,14.0,20.0,9.0,23.0,54.0,23.0,42.0,42.0,27.0,67.0,3.0,0.1232791376760382,0.6278015024181465
1264,265,120,55.166666666666664,2.7195,1.0,36.25,20.25,34.916666666666664,28.0,22.0,10.0,14.0,20.0,9.0,23.0,54.0,23.0,42.0,42.0,27.0,67.0,3.0,0.1232791376760382,0.6278015024181465
1265,265,150,36.083333333333336,2.6757500000000003,0.8333333333333334,53.5,20.25,15.833333333333336,28.0,22.0,10.0,14.0,20.0,9.0,23.0,54.0,23.0,42.0,42.0,27.0,67.0,3.0,0.1232791376760382,0.6278015024181465
1266,265,180,20.25,2.86425,0.9166666666666666,28.25,20.25,0.0,28.0,22.0,10.0,14.0,20.0,9.0,23.0,54.0,23.0,42.0,42.0,27.0,67.0,3.0,0.1232791376760382,0.6278015024181465
1267,266,0,89.58333333333333,2.7954166666666667,1.0,45.166666666666664,46.5,43.08333333333333,14.0,18.0,17.0,17.0,13.0,21.0,0.0,39.0,32.0,38.0,38.0,46.0,51.0,3.0,0.3632126161539478,0.4283712304329476
1268,266,30,87.54545454545455,3.0964166666666664,0.9166666666666666,38.916666666666664,46.5,41.04545454545455,14.0,18.0,17.0,17.0,13.0,21.0,0.0,39.0,32.0,38.0,38.0,46.0,51.0,3.0,0.3632126161539478,0.4283712304329476
1269,266,60,89.33333333333333,2.7125,1.0,38.5,46.5,42.83333333333333,14.0,18.0,17.0,17.0,13.0,21.0,0.0,39.0,32.0,38.0,38.0,46.0,51.0,3.0,0.3632126161539478,0.4283712304329476
1270,266,90,85.25,2.246916666666667,1.0,37.666666666666664,46.5,38.75,14.0,18.0,17.0,17.0,13.0,21.0,0.0,39.0,32.0,38.0,38.0,46.0,51.0,3.0,0.3632126161539478,0.4283712304329476
1271,266,120,63.583333333333336,2.7243333333333335,0.9166666666666666,39.166666666666664,46.5,17.083333333333336,14.0,18.0,17.0,17.0,13.0,21.0,0.0,39.0,32.0,38.0,38.0,46.0,51.0,3.0,0.3632126161539478,0.4283712304329476
1272,266,150,50.25,3.169083333333333,0.6666666666666666,47.583333333333336,46.5,3.75,14.0,18.0,17.0,17.0,13.0,21.0,0.0,39.0,32.0,38.0,38.0,46.0,51.0,3.0,0.3632126161539478,0.4283712304329476
1273,266,180,46.5,2.7109166666666664,0.5833333333333334,43.5,46.5,0.0,14.0,18.0,17.0,17.0,13.0,21.0,0.0,39.0,32.0,38.0,38.0,46.0,51.0,3.0,0.3632126161539478,0.4283712304329476
1274,269,0,97.5,3.0254166666666666,1.0,34.583333333333336,29.166666666666668,68.33333333333333,9.0,9.0,7.0,7.0,6.0,28.0,1.0,15.0,40.0,46.0,51.0,59.0,26.0,5.0,0.3019832766796825,0.6743085501584691
1275,269,30,98.91666666666667,2.8760833333333333,1.0,32.0,29.166666666666668,69.75,9.0,9.0,7.0,7.0,6.0,28.0,1.0,15.0,40.0,46.0,51.0,59.0,26.0,5.0,0.3019832766796825,0.6743085501584691
1276,269,60,94.66666666666667,2.984666666666667,1.0,40.25,29.166666666666668,65.5,9.0,9.0,7.0,7.0,6.0,28.0,1.0,15.0,40.0,46.0,51.0,59.0,26.0,5.0,0.3019832766796825,0.6743085501584691
1277,269,90,89.33333333333333,2.908166666666667,1.0,55.666666666666664,29.166666666666668,60.16666666666666,9.0,9.0,7.0,7.0,6.0,28.0,1.0,15.0,40.0,46.0,51.0,59.0,26.0,5.0,0.3019832766796825,0.6743085501584691
1278,269,120,59.666666666666664,3.1759166666666663,1.0,47.166666666666664,29.166666666666668,30.499999999999996,9.0,9.0,7.0,7.0,6.0,28.0,1.0,15.0,40.0,46.0,51.0,59.0,26.0,5.0,0.3019832766796825,0.6743085501584691
1279,269,150,42.583333333333336,3.1131666666666664,0.8333333333333334,47.166666666666664,29.166666666666668,13.416666666666668,9.0,9.0,7.0,7.0,6.0,28.0,1.0,15.0,40.0,46.0,51.0,59.0,26.0,5.0,0.3019832766796825,0.6743085501584691
1280,269,180,29.166666666666668,3.40575,0.75,33.666666666666664,29.166666666666668,0.0,9.0,9.0,7.0,7.0,6.0,28.0,1.0,15.0,40.0,46.0,51.0,59.0,26.0,5.0,0.3019832766796825,0.6743085501584691
1281,271,0,91.0,3.825083333333333,1.0,46.916666666666664,13.5,77.5,8.0,16.0,10.0,8.0,6.0,25.0,3.0,31.0,37.0,42.0,44.0,53.0,42.0,2.0,0.0325030741317914,0.765637794133226
1282,271,30,88.58333333333333,3.9127500000000004,1.0,45.166666666666664,13.5,75.08333333333333,8.0,16.0,10.0,8.0,6.0,25.0,3.0,31.0,37.0,42.0,44.0,53.0,42.0,2.0,0.0325030741317914,0.765637794133226
1283,271,60,73.25,3.9466666666666668,1.0,24.5,13.5,59.75,8.0,16.0,10.0,8.0,6.0,25.0,3.0,31.0,37.0,42.0,44.0,53.0,42.0,2.0,0.0325030741317914,0.765637794133226
1284,271,90,59.166666666666664,3.5220000000000002,1.0,32.833333333333336,13.5,45.666666666666664,8.0,16.0,10.0,8.0,6.0,25.0,3.0,31.0,37.0,42.0,44.0,53.0,42.0,2.0,0.0325030741317914,0.765637794133226
1285,271,120,36.0,3.7520000000000002,0.9166666666666666,52.833333333333336,13.5,22.5,8.0,16.0,10.0,8.0,6.0,25.0,3.0,31.0,37.0,42.0,44.0,53.0,42.0,2.0,0.0325030741317914,0.765637794133226
1286,271,150,11.333333333333334,3.3389166666666665,0.9166666666666666,47.416666666666664,13.5,-2.166666666666666,8.0,16.0,10.0,8.0,6.0,25.0,3.0,31.0,37.0,42.0,44.0,53.0,42.0,2.0,0.0325030741317914,0.765637794133226
1287,271,180,13.5,3.6374166666666667,0.8333333333333334,40.833333333333336,13.5,0.0,8.0,16.0,10.0,8.0,6.0,25.0,3.0,31.0,37.0,42.0,44.0,53.0,42.0,2.0,0.0325030741317914,0.765637794133226
1288,272,0,99.5,2.396333333333333,1.0,46.583333333333336,6.0,93.5,19.0,22.0,16.0,10.0,10.0,10.0,13.0,44.0,29.0,33.0,39.0,47.0,53.0,25.0,0.0667745230212444,0.9156670784597573
1289,272,30,96.58333333333333,2.2634166666666666,1.0,39.583333333333336,6.0,90.58333333333333,19.0,22.0,16.0,10.0,10.0,10.0,13.0,44.0,29.0,33.0,39.0,47.0,53.0,25.0,0.0667745230212444,0.9156670784597573
1290,272,60,92.91666666666667,2.108833333333333,1.0,38.0,6.0,86.91666666666667,19.0,22.0,16.0,10.0,10.0,10.0,13.0,44.0,29.0,33.0,39.0,47.0,53.0,25.0,0.0667745230212444,0.9156670784597573
1291,272,90,66.75,2.5069166666666667,1.0,36.833333333333336,6.0,60.75,19.0,22.0,16.0,10.0,10.0,10.0,13.0,44.0,29.0,33.0,39.0,47.0,53.0,25.0,0.0667745230212444,0.9156670784597573
1292,272,120,35.666666666666664,2.689666666666666,0.8333333333333334,32.583333333333336,6.0,29.666666666666664,19.0,22.0,16.0,10.0,10.0,10.0,13.0,44.0,29.0,33.0,39.0,47.0,53.0,25.0,0.0667745230212444,0.9156670784597573
1293,272,150,11.166666666666666,2.4244166666666667,0.75,52.916666666666664,6.0,5.166666666666666,19.0,22.0,16.0,10.0,10.0,10.0,13.0,44.0,29.0,33.0,39.0,47.0,53.0,25.0,0.0667745230212444,0.9156670784597573
1294,272,180,6.0,2.333416666666667,0.5,44.0,6.0,0.0,19.0,22.0,16.0,10.0,10.0,10.0,13.0,44.0,29.0,33.0,39.0,47.0,53.0,25.0,0.0667745230212444,0.9156670784597573
1295,274,0,98.83333333333333,2.830833333333333,1.0,41.416666666666664,35.75,63.08333333333333,11.0,14.0,13.0,15.0,8.0,14.0,0.0,40.0,33.0,35.0,46.0,40.0,51.0,5.0,0.1756648538661055,0.8007687590035054
1296,274,30,95.75,3.016833333333333,1.0,33.916666666666664,35.75,60.0,11.0,14.0,13.0,15.0,8.0,14.0,0.0,40.0,33.0,35.0,46.0,40.0,51.0,5.0,0.1756648538661055,0.8007687590035054
1297,274,60,91.75,2.9771666666666667,1.0,42.583333333333336,35.75,56.0,11.0,14.0,13.0,15.0,8.0,14.0,0.0,40.0,33.0,35.0,46.0,40.0,51.0,5.0,0.1756648538661055,0.8007687590035054
1298,274,90,89.75,3.1793333333333336,1.0,35.75,35.75,54.0,11.0,14.0,13.0,15.0,8.0,14.0,0.0,40.0,33.0,35.0,46.0,40.0,51.0,5.0,0.1756648538661055,0.8007687590035054
1299,274,120,54.75,3.16675,0.9166666666666666,46.083333333333336,35.75,19.0,11.0,14.0,13.0,15.0,8.0,14.0,0.0,40.0,33.0,35.0,46.0,40.0,51.0,5.0,0.1756648538661055,0.8007687590035054
1300,274,150,18.083333333333332,3.4605,0.6666666666666666,41.25,35.75,-17.666666666666668,11.0,14.0,13.0,15.0,8.0,14.0,0.0,40.0,33.0,35.0,46.0,40.0,51.0,5.0,0.1756648538661055,0.8007687590035054
1301,274,180,35.75,3.406,0.4166666666666667,49.5,35.75,0.0,11.0,14.0,13.0,15.0,8.0,14.0,0.0,40.0,33.0,35.0,46.0,40.0,51.0,5.0,0.1756648538661055,0.8007687590035054
1302,275,0,96.66666666666667,2.7946666666666666,1.0,55.083333333333336,30.583333333333332,66.08333333333334,1.0,15.0,4.0,16.0,1.0,37.0,1.0,28.0,56.0,46.0,48.0,57.0,28.0,4.0,0.2196013288684646,0.760395288217504
1303,275,30,99.0,2.69875,1.0,36.583333333333336,30.583333333333332,68.41666666666667,1.0,15.0,4.0,16.0,1.0,37.0,1.0,28.0,56.0,46.0,48.0,57.0,28.0,4.0,0.2196013288684646,0.760395288217504
1304,275,60,96.91666666666667,2.558333333333333,1.0,55.333333333333336,30.583333333333332,66.33333333333334,1.0,15.0,4.0,16.0,1.0,37.0,1.0,28.0,56.0,46.0,48.0,57.0,28.0,4.0,0.2196013288684646,0.760395288217504
