,subID,subtlety,slider,RT,accuracy,trial_ind,rating180,diff_from_180
281,69,30,95.41666666666667,2.5440833333333335,1.0,48.333333333333336,36.083333333333336,59.333333333333336
282,69,60,91.75,2.5104166666666665,0.9166666666666666,53.583333333333336,36.083333333333336,55.666666666666664
283,69,90,81.08333333333333,2.97325,0.9166666666666666,35.333333333333336,36.083333333333336,44.99999999999999
284,69,120,50.333333333333336,3.6203333333333334,0.75,36.833333333333336,36.083333333333336,14.25
285,69,150,20.833333333333332,3.20525,0.5,48.333333333333336,36.083333333333336,-15.250000000000004
286,69,180,36.083333333333336,3.24175,0.5833333333333334,27.916666666666668,36.083333333333336,0.0
287,70,0,96.83333333333333,2.984083333333333,1.0,46.583333333333336,19.5,77.33333333333333
288,70,30,93.83333333333333,3.0437499999999997,1.0,49.416666666666664,19.5,74.33333333333333
289,70,60,89.66666666666667,3.3219999999999996,1.0,42.916666666666664,19.5,70.16666666666667
290,70,90,77.0,4.0906666666666665,1.0,30.666666666666668,19.5,57.5
291,70,120,15.666666666666666,4.00125,0.75,35.416666666666664,19.5,-3.833333333333334
292,70,150,2.6666666666666665,3.503833333333333,0.3333333333333333,36.166666666666664,19.5,-16.833333333333332
293,70,180,19.5,4.015333333333333,0.5,49.333333333333336,19.5,0.0
294,71,0,89.91666666666667,2.310416666666667,1.0,41.333333333333336,45.166666666666664,44.75000000000001
295,71,30,88.66666666666667,2.3673333333333333,1.0,46.75,45.166666666666664,43.50000000000001
296,71,60,82.83333333333333,2.4751666666666665,1.0,39.333333333333336,45.166666666666664,37.666666666666664
