,subID,stimset_rows,chargeSpeeds,stim_dur,responses,RT,movie,trial_num
1,26004,161,1.5,7996,41,3.19,9d425f58-501f-43f3-955e-05126bd09bb5,1
8,26004,161,1.5,8037,0,2.51,1a8cf3c1-690b-449c-bb36-fd3b251837c1,8
11,26004,161,1.5,7977,20,2.0,81e3fe3f-5a7c-42d3-8ea7-c2bf3831288b,11
14,26004,161,1.5,8067,2,2.19,1b1159fc-de2b-4ae5-a736-d98d8524a366,14
19,26004,161,1.5,8152,0,2.03,0e704828-9ccd-480e-8056-3a2a8158df0f,19
36,26004,161,1.5,8068,31,2.13,d3cc8306-21ab-4f88-ae4f-3970e4cd53ea,36
52,26004,161,1.5,8054,0,2.36,38ad4b16-44e2-4e52-8d02-b23eca73a48d,52
57,26004,161,1.5,8017,18,2.17,7e595f18-f375-4ca5-b922-61b8d693804d,57
61,26004,161,1.5,8020,8,1.98,1f6c6525-a740-48c2-8dfc-9c4fb520c630,61
63,26004,161,1.5,8061,27,3.67,e838dadb-c02f-4273-ae93-210720dcd06c,63
0,26004,161,2.75,8248,36,3.4,0bad25fa-4a38-4561-9d35-56f1108797cd,0
5,26004,161,2.75,8070,59,3.11,88ff8e25-5b4f-453c-add2-298ef66c683c,5
9,26004,161,2.75,8020,36,2.17,c3cfe5d9-0b66-460b-a3db-a76a0df825ae,9
12,26004,161,2.75,8060,36,1.93,42a6675b-868f-488d-a671-17a04c97ab01,12
16,26004,161,2.75,8081,35,1.94,bcca6dd9-a0e7-4373-9ebc-93e6e619ca4a,16
22,26004,161,2.75,8048,11,2.17,46c1720a-0af5-44e9-b008-09b89ef78bd9,22
25,26004,161,2.75,8008,31,2.8,32110051-52cf-4952-a6e5-4c5fe75760b7,25
49,26004,161,2.75,8067,19,2.15,112b96b3-6518-4053-ad9f-ff77320acc23,49
66,26004,161,2.75,8102,37,2.32,3fd185a3-34a1-4f1a-9d01-aee3deee3988,66
68,26004,161,2.75,8008,16,2.85,204d8c5c-c9ac-4aef-956d-74de8c6eedc4,68
2,26004,161,4.0,8052,67,2.29,114b2369-dce5-4979-8319-c64c85175e6a,2
10,26004,161,4.0,8054,71,2.2,0890b767-b394-4f89-aea1-c60cab7014af,10
24,26004,161,4.0,8033,20,2.17,7413c064-c0e5-4104-89aa-79d64ef9d6d9,24
28,26004,161,4.0,8029,29,3.28,fb491605-8f46-43ab-ba62-bfd86d95e4d6,28
33,26004,161,4.0,8115,25,2.75,a0007ede-8266-4a38-bf86-2a3e66d5d5d4,33
34,26004,161,4.0,7995,23,2.06,1a1c3419-9320-46a3-8b48-10e9514c3e7d,34
45,26004,161,4.0,8054,30,1.85,5dd4bcf1-ee00-4ee7-8a76-483bdc62202c,45
54,26004,161,4.0,8032,68,2.01,50781782-fbf2-4226-a593-5173be906638,54
56,26004,161,4.0,8038,58,1.81,83dec58f-0765-4ddc-b785-670d8025c467,56
65,26004,161,4.0,8037,34,3.12,86e26a06-c6f9-47dc-bc1f-1c78f1f93251,65
4,26004,161,5.25,8012,38,2.53,384dc3de-9717-4531-83a1-683588fe1381,4
15,26004,161,5.25,7962,90,2.28,0a4312a1-7156-4c68-9698-0f1495558bee,15
23,26004,161,5.25,8002,73,2.38,86e934a2-75ef-4084-a167-ce0ca737532d,23
26,26004,161,5.25,7993,61,2.11,2d3d47a2-03c8-4642-84ec-a8f67c64868c,26
31,26004,161,5.25,8047,32,2.96,27f4d7f8-d998-48b2-a3e4-f885f21c713d,31
41,26004,161,5.25,8051,17,1.92,9ed3a785-369e-4eb1-b5ca-50d2602a44d4,41
43,26004,161,5.25,8150,30,1.78,2ef99e5f-bc49-429b-b086-41ed4571b58a,43
46,26004,161,5.25,8041,37,1.95,35ae5b09-f580-4922-91bd-f22c23175a47,46
53,26004,161,5.25,8040,73,1.92,5f5a825b-b433-4986-b5d6-5239eb407d32,53
60,26004,161,5.25,8020,71,1.9,04b8ff17-66ff-4d6b-a0aa-a91efebb4368,60
6,26004,161,6.5,8044,69,2.47,d98f2d5f-eb3b-4ebd-b714-878343382f2a,6
7,26004,161,6.5,8020,40,2.36,3c21b0c7-30d1-41a7-99ae-02e24be36ad3,7
27,26004,161,6.5,7923,90,2.25,e2c787c5-5358-4a21-bb35-c422b37ef982,27
32,26004,161,6.5,7971,35,8.23,debe6245-13a4-4a31-b28a-e7b25ce8fa93,32
35,26004,161,6.5,8013,82,2.19,8bee64f6-a3cb-48f4-be48-142b9065f5d7,35
40,26004,161,6.5,7942,21,1.97,14c0e4c6-94d9-41ec-b44a-5f6c8678230e,40
51,26004,161,6.5,8030,60,2.09,2c174300-1111-477c-b605-e34e6031cd26,51
62,26004,161,6.5,8047,30,2.93,ed3846d1-c7e9-4e73-a1ab-cd413d18c0b8,62
64,26004,161,6.5,7998,77,1.83,7c59d616-cf70-400a-8ebd-9b3cdfb854ec,64
69,26004,161,6.5,7950,37,2.45,1827c058-6388-491a-b84c-d4d6c512039e,69
17,26004,161,7.75,7987,83,2.4,905c9d73-dba9-472d-a6e4-ea3dcd3b3530,17
18,26004,161,7.75,7994,58,4.8,8ecf5da9-a68c-4392-8c1a-ecb9754dd9d9,18
29,26004,161,7.75,8083,68,1.95,3dbdd697-e200-4003-92f8-47202577ad0a,29
37,26004,161,7.75,8015,34,2.74,5a652d01-49a0-4b52-a54c-51c21b53e0fe,37
38,26004,161,7.75,7907,74,2.72,7b0c39f7-8bb3-4c19-94da-30117a8ec17d,38
39,26004,161,7.75,7946,57,3.85,a57832a0-0b6a-4bdf-a636-adf042cd3fcc,39
42,26004,161,7.75,7839,94,2.44,44ab78ba-bb99-4b6d-a69b-ede18f9116ec,42
44,26004,161,7.75,7948,88,2.19,8aeee0c2-7419-4cbe-aa42-af10b66f80b4,44
47,26004,161,7.75,8053,78,1.82,09060d5d-c3e1-451b-a3b5-4b2b567660ff,47
50,26004,161,7.75,7889,29,2.89,534a6ddb-dbec-42ac-b559-3f4cbdd66423,50
3,26004,161,9.0,8023,80,2.76,6a57f963-5846-4eaa-a5d2-0e658499a4a9,3
13,26004,161,9.0,8023,99,2.46,059f8cfb-52c8-47fd-8d26-b0fec58eafae,13
20,26004,161,9.0,8050,97,2.31,6e2932f2-a9d1-4f2a-9599-a872b605c1eb,20
21,26004,161,9.0,7977,82,2.35,1be4605b-9f78-45d4-8eb0-87bdc69537e2,21
30,26004,161,9.0,7607,42,2.8,8e6be05b-c10c-43db-b062-a559f5033312,30
48,26004,161,9.0,8035,85,2.16,9301277e-6b35-4aa7-bd52-4f56ae0f029b,48
55,26004,161,9.0,7983,31,1.68,91327185-f59e-4ae7-a000-fd66526bab82,55
58,26004,161,9.0,7999,78,2.04,9f7e489f-4076-4332-b57e-13a42d4c75fd,58
59,26004,161,9.0,8040,84,2.15,7d40f846-95bc-4c08-b7a1-b4a410852b77,59
67,26004,161,9.0,8029,100,2.11,5b2465b2-47b6-4cc7-b06f-c362ff7454f8,67
1,26005,10,1.5,7993,50,2.32,50919f52-6a9c-4824-b24f-2f1aebd58e1b,1
10,26005,10,1.5,7926,80,2.6,15dfbaca-4429-4c18-90f4-8d4804129e6f,10
15,26005,10,1.5,7997,26,2.01,38ad4b16-44e2-4e52-8d02-b23eca73a48d,15
16,26005,10,1.5,7973,27,8.98,1a8cf3c1-690b-449c-bb36-fd3b251837c1,16
22,26005,10,1.5,8012,10,1.8,8ed7c0fc-1490-4e35-a000-7f7357a0772a,22
26,26005,10,1.5,8009,16,1.99,e4bc0778-6eb7-4065-bf77-a9b6e293735f,26
40,26005,10,1.5,7943,6,2.07,31e1789e-459a-4f3d-bfdd-2f4c8c4e9f50,40
44,26005,10,1.5,8030,3,2.66,29e7c94f-a6bf-4f1d-8ea1-46efbdb6a836,44
63,26005,10,1.5,7971,21,2.81,95aaf072-b6be-4da4-9857-deaf20ab49f2,63
69,26005,10,1.5,7975,1,4.04,1f6c6525-a740-48c2-8dfc-9c4fb520c630,69
6,26005,10,2.75,7990,68,3.24,3fd185a3-34a1-4f1a-9d01-aee3deee3988,6
13,26005,10,2.75,7996,72,2.08,c496efe1-6c3e-480d-856f-af132dbe7048,13
23,26005,10,2.75,7969,26,2.02,8dc79a0d-b826-4ac2-8483-04346b06960d,23
24,26005,10,2.75,7932,20,1.98,59df47e5-696a-407f-aa33-94dab9b3e492,24
36,26005,10,2.75,7944,23,2.88,32110051-52cf-4952-a6e5-4c5fe75760b7,36
38,26005,10,2.75,7985,32,2.8,46c1720a-0af5-44e9-b008-09b89ef78bd9,38
46,26005,10,2.75,7991,32,4.2,112b96b3-6518-4053-ad9f-ff77320acc23,46
50,26005,10,2.75,7961,18,2.48,94eac034-9d70-40c0-89d4-d9a030a03d26,50
58,26005,10,2.75,7978,3,1.82,c3cfe5d9-0b66-460b-a3db-a76a0df825ae,58
64,26005,10,2.75,7944,8,2.98,cc654364-6ba7-42d1-b98c-c44f96b2e4e4,64
7,26005,10,4.0,7979,63,3.96,48fe3ca9-b1df-491d-bef9-6d9c5edee227,7
12,26005,10,4.0,7978,49,3.11,50781782-fbf2-4226-a593-5173be906638,12
17,26005,10,4.0,7974,37,3.4,86e26a06-c6f9-47dc-bc1f-1c78f1f93251,17
18,26005,10,4.0,7982,43,4.11,a0007ede-8266-4a38-bf86-2a3e66d5d5d4,18
39,26005,10,4.0,7991,41,2.19,5dd4bcf1-ee00-4ee7-8a76-483bdc62202c,39
41,26005,10,4.0,7951,47,2.19,7c45bceb-e7dc-4a58-a9f2-02aa015541c6,41
48,26005,10,4.0,7964,53,5.52,fb491605-8f46-43ab-ba62-bfd86d95e4d6,48
53,26005,10,4.0,7924,48,2.35,50bec0a0-7e7c-4edd-a8eb-394750dbdb77,53
57,26005,10,4.0,7981,40,1.48,7413c064-c0e5-4104-89aa-79d64ef9d6d9,57
60,26005,10,4.0,7972,46,2.16,70326c05-1133-4c5d-8a4c-3e71e0da8479,60
3,26005,10,5.25,7989,56,2.08,82cc23d1-ba4b-48c5-995a-a30d865ea249,3
4,26005,10,5.25,7969,69,2.03,04b8ff17-66ff-4d6b-a0aa-a91efebb4368,4
5,26005,10,5.25,7840,60,2.38,46786fd0-ca59-4ffa-a772-fe489fdbd94c,5
8,26005,10,5.25,8019,79,2.07,27f4d7f8-d998-48b2-a3e4-f885f21c713d,8
11,26005,10,5.25,7969,60,2.42,8b72023d-88b1-4615-b871-cac794edf1d9,11
30,26005,10,5.25,7969,68,2.68,35ae5b09-f580-4922-91bd-f22c23175a47,30
33,26005,10,5.25,7977,69,1.39,39d4c0f1-9195-4761-98c6-457bad8a2291,33
37,26005,10,5.25,7968,58,2.15,8a889364-bfa4-42f7-8d4c-ee7478ea863c,37
42,26005,10,5.25,7990,66,2.09,9ed3a785-369e-4eb1-b5ca-50d2602a44d4,42
52,26005,10,5.25,7907,54,5.99,0a4312a1-7156-4c68-9698-0f1495558bee,52
2,26005,10,6.5,7961,48,2.78,40860eea-1c44-4896-96b1-ee2d42a6c522,2
9,26005,10,6.5,8007,89,2.95,d98f2d5f-eb3b-4ebd-b714-878343382f2a,9
19,26005,10,6.5,7994,58,6.03,ed3846d1-c7e9-4e73-a1ab-cd413d18c0b8,19
20,26005,10,6.5,7891,71,2.53,1827c058-6388-491a-b84c-d4d6c512039e,20
21,26005,10,6.5,7867,55,2.46,e2c787c5-5358-4a21-bb35-c422b37ef982,21
25,26005,10,6.5,7913,61,2.11,14c0e4c6-94d9-41ec-b44a-5f6c8678230e,25
28,26005,10,6.5,7935,85,1.58,e3160d16-fe5e-4987-918b-0921ab937804,28
29,26005,10,6.5,7962,83,1.92,2c174300-1111-477c-b605-e34e6031cd26,29
35,26005,10,6.5,7964,69,4.58,5456278f-d454-4194-af69-2784112cffb9,35
66,26005,10,6.5,7993,63,2.35,13e24563-ab7e-41df-adf6-e8e88b4d9e08,66
0,26005,10,7.75,7278,32,2.63,981d9d90-47c5-4443-a939-26060914c7e4,0
14,26005,10,7.75,7938,91,3.34,8b590505-e40d-4ff8-802d-5430cc2802b6,14
27,26005,10,7.75,7946,96,2.27,905c9d73-dba9-472d-a6e4-ea3dcd3b3530,27
31,26005,10,7.75,7863,44,4.52,8aeee0c2-7419-4cbe-aa42-af10b66f80b4,31
43,26005,10,7.75,7927,76,1.67,2d84acc9-9c9b-441c-9a1a-c901bc48b88f,43
51,26005,10,7.75,7850,70,2.65,7b0c39f7-8bb3-4c19-94da-30117a8ec17d,51
54,26005,10,7.75,7904,91,1.78,085d7298-e568-4752-a909-8eecf82e3ebc,54
55,26005,10,7.75,7894,69,1.95,7f445daf-d952-4bf3-b733-def683994895,55
59,26005,10,7.75,7870,64,3.71,534a6ddb-dbec-42ac-b559-3f4cbdd66423,59
61,26005,10,7.75,7953,62,2.1,5a652d01-49a0-4b52-a54c-51c21b53e0fe,61
32,26005,10,9.0,7830,66,1.69,7a2ccf3c-feb4-4b5c-9c03-44c10f774f9a,32
34,26005,10,9.0,7985,96,2.77,6e2932f2-a9d1-4f2a-9599-a872b605c1eb,34
45,26005,10,9.0,7937,84,1.9,3322caf5-0aeb-4230-89db-c56b23e94819,45
47,26005,10,9.0,7543,69,2.17,8e6be05b-c10c-43db-b062-a559f5033312,47
49,26005,10,9.0,7990,77,2.02,2abe0875-f8ff-4373-aad8-bca142211a09,49
56,26005,10,9.0,7908,95,1.83,91327185-f59e-4ae7-a000-fd66526bab82,56
62,26005,10,9.0,7901,81,2.95,87da47db-3d5c-48b2-b3f2-123123d766f0,62
65,26005,10,9.0,7976,58,2.96,16718611-6bca-4e79-8071-94d68c181ba1,65
67,26005,10,9.0,7879,76,3.28,132133b4-5554-4500-9494-87f534100012,67
68,26005,10,9.0,8005,91,2.76,a5228b86-ba0a-42f2-aa38-23b5369f0e56,68
11,26006,468,1.5,17964,33,2.8,31e1789e-459a-4f3d-bfdd-2f4c8c4e9f50,11
12,26006,468,1.5,18865,36,2.68,e838dadb-c02f-4273-ae93-210720dcd06c,12
22,26006,468,1.5,18490,27,2.43,e5e05e73-9cd0-4990-8da2-4962e0a03e5d,22
24,26006,468,1.5,17297,33,4.0,9d425f58-501f-43f3-955e-05126bd09bb5,24
30,26006,468,1.5,18310,33,4.87,fc87f268-5d06-4cb4-8db9-dbf7fb69a2ce,30
45,26006,468,1.5,17849,25,1.62,8ed7c0fc-1490-4e35-a000-7f7357a0772a,45
50,26006,468,1.5,18234,30,3.18,50919f52-6a9c-4824-b24f-2f1aebd58e1b,50
53,26006,468,1.5,18368,24,1.39,1b1159fc-de2b-4ae5-a736-d98d8524a366,53
54,26006,468,1.5,19797,31,2.26,e4bc0778-6eb7-4065-bf77-a9b6e293735f,54
58,26006,468,1.5,18266,32,3.48,29e7c94f-a6bf-4f1d-8ea1-46efbdb6a836,58
0,26006,468,2.75,18677,79,2.92,32110051-52cf-4952-a6e5-4c5fe75760b7,0
18,26006,468,2.75,19406,39,1.8,3fd185a3-34a1-4f1a-9d01-aee3deee3988,18
19,26006,468,2.75,17659,29,1.84,8dc79a0d-b826-4ac2-8483-04346b06960d,19
31,26006,468,2.75,17927,60,2.13,204d8c5c-c9ac-4aef-956d-74de8c6eedc4,31
34,26006,468,2.75,17978,71,1.77,94eac034-9d70-40c0-89d4-d9a030a03d26,34
35,26006,468,2.75,18618,63,2.27,46c1720a-0af5-44e9-b008-09b89ef78bd9,35
41,26006,468,2.75,18302,34,3.37,4a2adf87-0f15-4bc0-9837-899addfb179c,41
43,26006,468,2.75,18090,57,4.23,d445e5d9-95ae-4a8f-a6bf-53380fef78b4,43
64,26006,468,2.75,18103,31,1.76,112b96b3-6518-4053-ad9f-ff77320acc23,64
68,26006,468,2.75,17261,40,2.69,59df47e5-696a-407f-aa33-94dab9b3e492,68
4,26006,468,4.0,19065,60,2.14,a0007ede-8266-4a38-bf86-2a3e66d5d5d4,4
20,26006,468,4.0,18392,34,4.5,96c2a684-adc3-4f98-8b2a-c19c48e7f5a9,20
23,26006,468,4.0,18876,64,3.36,83dec58f-0765-4ddc-b785-670d8025c467,23
28,26006,468,4.0,18573,60,3.53,1d41f125-7386-42b4-8250-f6c540c627a8,28
44,26006,468,4.0,18832,63,4.9,86e26a06-c6f9-47dc-bc1f-1c78f1f93251,44
49,26006,468,4.0,18428,62,3.04,fb491605-8f46-43ab-ba62-bfd86d95e4d6,49
55,26006,468,4.0,16823,64,2.83,9f53cd68-f278-45d6-806a-74eeef55bbcc,55
60,26006,468,4.0,18912,65,1.69,68382d9c-6cc5-4669-84bf-c8058e3c1472,60
67,26006,468,4.0,18081,51,3.05,5dd4bcf1-ee00-4ee7-8a76-483bdc62202c,67
69,26006,468,4.0,18221,55,1.82,0890b767-b394-4f89-aea1-c60cab7014af,69
6,26006,468,5.25,19856,56,3.24,1b4e0da1-e8b8-4342-8d4f-9d2a551e7fed,6
9,26006,468,5.25,19110,56,3.51,46786fd0-ca59-4ffa-a772-fe489fdbd94c,9
21,26006,468,5.25,19810,67,4.94,384dc3de-9717-4531-83a1-683588fe1381,21
29,26006,468,5.25,16980,66,2.4,9ed3a785-369e-4eb1-b5ca-50d2602a44d4,29
37,26006,468,5.25,18205,72,1.84,5f5a825b-b433-4986-b5d6-5239eb407d32,37
39,26006,468,5.25,18424,55,2.51,4cf04acf-6776-453a-a811-1c5e51c2ece4,39
46,26006,468,5.25,16688,75,2.18,35ae5b09-f580-4922-91bd-f22c23175a47,46
61,26006,468,5.25,17648,60,2.1,39d4c0f1-9195-4761-98c6-457bad8a2291,61
65,26006,468,5.25,18396,59,3.36,04b8ff17-66ff-4d6b-a0aa-a91efebb4368,65
66,26006,468,5.25,18039,65,3.2,9cf1ba8f-113d-408d-831d-4cf31ca51b3b,66
3,26006,468,6.5,19043,67,6.29,3c21b0c7-30d1-41a7-99ae-02e24be36ad3,3
7,26006,468,6.5,18195,42,4.01,d80f638e-7e4b-4e80-bc19-a4b764fd7614,7
10,26006,468,6.5,17722,74,2.38,e2c787c5-5358-4a21-bb35-c422b37ef982,10
13,26006,468,6.5,18899,79,3.34,d98f2d5f-eb3b-4ebd-b714-878343382f2a,13
15,26006,468,6.5,17204,56,3.0,40860eea-1c44-4896-96b1-ee2d42a6c522,15
25,26006,468,6.5,17481,71,3.25,8dbfdd79-2b3f-4297-8ec2-92d59884dd68,25
26,26006,468,6.5,17979,75,3.16,debe6245-13a4-4a31-b28a-e7b25ce8fa93,26
32,26006,468,6.5,18061,81,1.69,e3160d16-fe5e-4987-918b-0921ab937804,32
33,26006,468,6.5,17633,69,1.99,5456278f-d454-4194-af69-2784112cffb9,33
51,26006,468,6.5,18429,74,2.76,7c59d616-cf70-400a-8ebd-9b3cdfb854ec,51
8,26006,468,7.75,17623,57,4.79,7b0c39f7-8bb3-4c19-94da-30117a8ec17d,8
27,26006,468,7.75,16802,65,3.1,5a652d01-49a0-4b52-a54c-51c21b53e0fe,27
36,26006,468,7.75,16631,87,1.83,015f75aa-de90-4fdc-8657-d630f1963869,36
38,26006,468,7.75,18573,77,2.48,534a6ddb-dbec-42ac-b559-3f4cbdd66423,38
47,26006,468,7.75,18337,65,4.02,a57832a0-0b6a-4bdf-a636-adf042cd3fcc,47
48,26006,468,7.75,18518,67,2.54,44ab78ba-bb99-4b6d-a69b-ede18f9116ec,48
52,26006,468,7.75,19082,65,5.01,905c9d73-dba9-472d-a6e4-ea3dcd3b3530,52
56,26006,468,7.75,18755,63,5.77,8845e64c-078b-4a3a-a732-1efe937de14a,56
57,26006,468,7.75,19640,72,3.26,2d84acc9-9c9b-441c-9a1a-c901bc48b88f,57
62,26006,468,7.75,17973,69,5.53,8aeee0c2-7419-4cbe-aa42-af10b66f80b4,62
1,26006,468,9.0,18931,98,3.1,3322caf5-0aeb-4230-89db-c56b23e94819,1
2,26006,468,9.0,18279,69,3.94,9301277e-6b35-4aa7-bd52-4f56ae0f029b,2
5,26006,468,9.0,17895,78,3.98,16718611-6bca-4e79-8071-94d68c181ba1,5
14,26006,468,9.0,17807,60,4.23,7a2ccf3c-feb4-4b5c-9c03-44c10f774f9a,14
16,26006,468,9.0,17023,84,3.02,91327185-f59e-4ae7-a000-fd66526bab82,16
17,26006,468,9.0,18787,63,1.63,6a57f963-5846-4eaa-a5d2-0e658499a4a9,17
40,26006,468,9.0,17827,65,1.82,a5228b86-ba0a-42f2-aa38-23b5369f0e56,40
42,26006,468,9.0,18656,66,1.98,8649b489-429a-4894-9c74-827e94f04566,42
59,26006,468,9.0,18003,70,1.69,059f8cfb-52c8-47fd-8d26-b0fec58eafae,59
63,26006,468,9.0,18977,63,2.4,6e2932f2-a9d1-4f2a-9599-a872b605c1eb,63
1,26007,201,1.5,8011,0,1.65,e5e05e73-9cd0-4990-8da2-4962e0a03e5d,1
14,26007,201,1.5,8027,0,1.98,e4bc0778-6eb7-4065-bf77-a9b6e293735f,14
19,26007,201,1.5,7998,0,1.75,95aaf072-b6be-4da4-9857-deaf20ab49f2,19
26,26007,201,1.5,8018,0,2.49,38ad4b16-44e2-4e52-8d02-b23eca73a48d,26
31,26007,201,1.5,7972,0,2.22,1f6c6525-a740-48c2-8dfc-9c4fb520c630,31
36,26007,201,1.5,7973,0,2.51,15dfbaca-4429-4c18-90f4-8d4804129e6f,36
40,26007,201,1.5,7982,0,1.95,7e595f18-f375-4ca5-b922-61b8d693804d,40
54,26007,201,1.5,8081,0,1.68,8ed7c0fc-1490-4e35-a000-7f7357a0772a,54
61,26007,201,1.5,7934,0,1.95,fc87f268-5d06-4cb4-8db9-dbf7fb69a2ce,61
67,26007,201,1.5,7960,0,1.76,31e1789e-459a-4f3d-bfdd-2f4c8c4e9f50,67
6,26007,201,2.75,8015,0,1.7,bcca6dd9-a0e7-4373-9ebc-93e6e619ca4a,6
23,26007,201,2.75,7948,0,2.5,59df47e5-696a-407f-aa33-94dab9b3e492,23
25,26007,201,2.75,8003,0,2.32,3fd185a3-34a1-4f1a-9d01-aee3deee3988,25
28,26007,201,2.75,7967,0,1.87,0bad25fa-4a38-4561-9d35-56f1108797cd,28
29,26007,201,2.75,8013,0,2.74,4a2adf87-0f15-4bc0-9837-899addfb179c,29
34,26007,201,2.75,7990,0,2.44,8fa1d226-bf98-4c72-8961-7121546d4a11,34
41,26007,201,2.75,8005,0,3.89,c496efe1-6c3e-480d-856f-af132dbe7048,41
45,26007,201,2.75,8079,0,1.72,c49bbdbd-6e52-4da5-887c-72db9cec7d93,45
50,26007,201,2.75,8086,0,2.81,94eac034-9d70-40c0-89d4-d9a030a03d26,50
58,26007,201,2.75,8013,0,1.82,88ff8e25-5b4f-453c-add2-298ef66c683c,58
0,26007,201,4.0,8110,0,2.15,50781782-fbf2-4226-a593-5173be906638,0
2,26007,201,4.0,8002,0,2.91,9f53cd68-f278-45d6-806a-74eeef55bbcc,2
10,26007,201,4.0,8049,0,2.73,83dec58f-0765-4ddc-b785-670d8025c467,10
11,26007,201,4.0,8013,0,2.52,5dd4bcf1-ee00-4ee7-8a76-483bdc62202c,11
17,26007,201,4.0,7982,0,4.03,70326c05-1133-4c5d-8a4c-3e71e0da8479,17
35,26007,201,4.0,8031,0,2.96,68382d9c-6cc5-4669-84bf-c8058e3c1472,35
38,26007,201,4.0,7999,0,2.07,96c2a684-adc3-4f98-8b2a-c19c48e7f5a9,38
43,26007,201,4.0,8005,0,2.14,fb491605-8f46-43ab-ba62-bfd86d95e4d6,43
44,26007,201,4.0,7996,0,1.75,a0007ede-8266-4a38-bf86-2a3e66d5d5d4,44
57,26007,201,4.0,7999,0,1.92,48fe3ca9-b1df-491d-bef9-6d9c5edee227,57
5,26007,201,5.25,8033,0,2.03,124d9b3a-acac-4627-93e0-f05b493598f3,5
18,26007,201,5.25,8051,0,3.6,8a889364-bfa4-42f7-8d4c-ee7478ea863c,18
20,26007,201,5.25,7995,0,2.1,5f5a825b-b433-4986-b5d6-5239eb407d32,20
27,26007,201,5.25,8015,0,1.82,9ed3a785-369e-4eb1-b5ca-50d2602a44d4,27
37,26007,201,5.25,8036,0,3.54,8e0deaa9-1ac5-4e69-817a-3204f157f360,37
42,26007,201,5.25,8030,0,3.65,2ef99e5f-bc49-429b-b086-41ed4571b58a,42
46,26007,201,5.25,7846,0,2.16,46786fd0-ca59-4ffa-a772-fe489fdbd94c,46
48,26007,201,5.25,8019,0,1.9,8b72023d-88b1-4615-b871-cac794edf1d9,48
49,26007,201,5.25,8069,0,8.82,4cf04acf-6776-453a-a811-1c5e51c2ece4,49
64,26007,201,5.25,7926,0,2.46,0a4312a1-7156-4c68-9698-0f1495558bee,64
4,26007,201,6.5,8002,0,1.66,ed3846d1-c7e9-4e73-a1ab-cd413d18c0b8,4
7,26007,201,6.5,7981,0,2.68,5456278f-d454-4194-af69-2784112cffb9,7
8,26007,201,6.5,7897,100,1.67,2fa02aa8-ef06-46e0-87af-9e3b7267ee79,8
12,26007,201,6.5,8013,0,2.2,13e24563-ab7e-41df-adf6-e8e88b4d9e08,12
32,26007,201,6.5,7912,100,1.62,14c0e4c6-94d9-41ec-b44a-5f6c8678230e,32
53,26007,201,6.5,8068,0,1.81,d98f2d5f-eb3b-4ebd-b714-878343382f2a,53
60,26007,201,6.5,7895,0,2.27,e2c787c5-5358-4a21-bb35-c422b37ef982,60
63,26007,201,6.5,7955,0,2.39,e3160d16-fe5e-4987-918b-0921ab937804,63
66,26007,201,6.5,8046,0,2.62,40860eea-1c44-4896-96b1-ee2d42a6c522,66
68,26007,201,6.5,7994,100,2.11,debe6245-13a4-4a31-b28a-e7b25ce8fa93,68
13,26007,201,7.75,7945,100,1.9,905c9d73-dba9-472d-a6e4-ea3dcd3b3530,13
16,26007,201,7.75,7835,0,2.22,50f23891-0e3f-40d3-8bcb-a5bcfcec1987,16
24,26007,201,7.75,7866,100,2.22,534a6ddb-dbec-42ac-b559-3f4cbdd66423,24
33,26007,201,7.75,7919,100,2.22,453a1fa5-895a-4a5e-a4cf-25c0a35d74d2,33
39,26007,201,7.75,8032,100,1.66,015f75aa-de90-4fdc-8657-d630f1963869,39
47,26007,201,7.75,7964,100,1.59,7f445daf-d952-4bf3-b733-def683994895,47
51,26007,201,7.75,7964,0,3.51,8ecf5da9-a68c-4392-8c1a-ecb9754dd9d9,51
52,26007,201,7.75,7869,0,5.29,7b0c39f7-8bb3-4c19-94da-30117a8ec17d,52
55,26007,201,7.75,7920,0,2.21,085d7298-e568-4752-a909-8eecf82e3ebc,55
59,26007,201,7.75,8014,100,1.96,09060d5d-c3e1-451b-a3b5-4b2b567660ff,59
3,26007,201,9.0,8055,100,1.68,5b2465b2-47b6-4cc7-b06f-c362ff7454f8,3
9,26007,201,9.0,7965,100,8.01,1be4605b-9f78-45d4-8eb0-87bdc69537e2,9
15,26007,201,9.0,7913,100,1.71,87da47db-3d5c-48b2-b3f2-123123d766f0,15
21,26007,201,9.0,8031,0,2.08,9f7e489f-4076-4332-b57e-13a42d4c75fd,21
22,26007,201,9.0,8003,0,2.09,16718611-6bca-4e79-8071-94d68c181ba1,22
30,26007,201,9.0,8006,100,3.24,6a57f963-5846-4eaa-a5d2-0e658499a4a9,30
56,26007,201,9.0,8099,100,2.76,8649b489-429a-4894-9c74-827e94f04566,56
62,26007,201,9.0,8019,100,3.06,2abe0875-f8ff-4373-aad8-bca142211a09,62
65,26007,201,9.0,8020,0,2.65,6e2932f2-a9d1-4f2a-9599-a872b605c1eb,65
69,26007,201,9.0,8017,100,2.88,9301277e-6b35-4aa7-bd52-4f56ae0f029b,69
10,26008,488,1.5,7963,16.0,3.52,15dfbaca-4429-4c18-90f4-8d4804129e6f,10
18,26008,488,1.5,8056,21.0,2.27,e838dadb-c02f-4273-ae93-210720dcd06c,18
26,26008,488,1.5,7985,18.0,2.06,31e1789e-459a-4f3d-bfdd-2f4c8c4e9f50,26
