,subID,stimset_rows,chargeSpeeds,stim_dur,responses,RT,movie,trial_num
56,26162,,4.0,8014,19.0,3.33,1d41f125-7386-42b4-8250-f6c540c627a8,56
65,26162,,4.0,7984,23.0,5.28,50bec0a0-7e7c-4edd-a8eb-394750dbdb77,65
66,26162,,4.0,8110,47.0,2.91,a0007ede-8266-4a38-bf86-2a3e66d5d5d4,66
1,26162,,5.25,8070,33.0,4.61,0a4312a1-7156-4c68-9698-0f1495558bee,1
18,26162,,5.25,8048,61.0,3.57,82cc23d1-ba4b-48c5-995a-a30d865ea249,18
21,26162,,5.25,7997,32.0,3.12,8a889364-bfa4-42f7-8d4c-ee7478ea863c,21
31,26162,,5.25,7989,59.0,7.66,8e0deaa9-1ac5-4e69-817a-3204f157f360,31
38,26162,,5.25,8022,32.0,2.79,8b72023d-88b1-4615-b871-cac794edf1d9,38
45,26162,,5.25,8127,69.0,4.38,2ef99e5f-bc49-429b-b086-41ed4571b58a,45
58,26162,,5.25,8007,54.0,2.58,39d4c0f1-9195-4761-98c6-457bad8a2291,58
62,26162,,5.25,8020,50.0,3.24,5f5a825b-b433-4986-b5d6-5239eb407d32,62
64,26162,,5.25,8123,45.0,2.55,9cf1ba8f-113d-408d-831d-4cf31ca51b3b,64
67,26162,,5.25,8078,52.0,2.71,124d9b3a-acac-4627-93e0-f05b493598f3,67
0,26162,,6.5,8146,55.0,4.64,93e661c0-3f68-4205-9141-04164911b7e4,0
9,26162,,6.5,8047,59.0,3.34,debe6245-13a4-4a31-b28a-e7b25ce8fa93,9
14,26162,,6.5,7932,29.0,4.09,e2c787c5-5358-4a21-bb35-c422b37ef982,14
20,26162,,6.5,8091,47.0,2.65,7c59d616-cf70-400a-8ebd-9b3cdfb854ec,20
34,26162,,6.5,8032,60.0,2.58,d98f2d5f-eb3b-4ebd-b714-878343382f2a,34
39,26162,,6.5,8013,38.0,3.7,5456278f-d454-4194-af69-2784112cffb9,39
51,26162,,6.5,7950,44.0,3.33,e3160d16-fe5e-4987-918b-0921ab937804,51
52,26162,,6.5,8035,50.0,2.76,13e24563-ab7e-41df-adf6-e8e88b4d9e08,52
57,26162,,6.5,8038,26.0,2.39,14c0e4c6-94d9-41ec-b44a-5f6c8678230e,57
68,26162,,6.5,8132,58.0,6.68,8bee64f6-a3cb-48f4-be48-142b9065f5d7,68
17,26162,,7.75,7891,68.0,2.65,7b0c39f7-8bb3-4c19-94da-30117a8ec17d,17
23,26162,,7.75,7944,57.0,2.37,7f445daf-d952-4bf3-b733-def683994895,23
24,26162,,7.75,7951,45.0,3.48,a57832a0-0b6a-4bdf-a636-adf042cd3fcc,24
36,26162,,7.75,8059,89.0,2.68,09060d5d-c3e1-451b-a3b5-4b2b567660ff,36
41,26162,,7.75,7827,64.0,4.73,44ab78ba-bb99-4b6d-a69b-ede18f9116ec,41
46,26162,,7.75,8033,77.0,3.22,085d7298-e568-4752-a909-8eecf82e3ebc,46
49,26162,,7.75,7885,83.0,3.7,65eed33d-db39-4b87-b8a4-de20693d3821,49
50,26162,,7.75,8081,57.0,7.41,8b590505-e40d-4ff8-802d-5430cc2802b6,50
55,26162,,7.75,8085,85.0,2.36,015f75aa-de90-4fdc-8657-d630f1963869,55
69,26162,,7.75,7956,81.0,3.4,50f23891-0e3f-40d3-8bcb-a5bcfcec1987,69
6,26162,,9.0,7677,73.0,3.66,8e6be05b-c10c-43db-b062-a559f5033312,6
11,26162,,9.0,8012,59.0,3.52,6a57f963-5846-4eaa-a5d2-0e658499a4a9,11
13,26162,,9.0,8115,83.0,3.46,9301277e-6b35-4aa7-bd52-4f56ae0f029b,13
19,26162,,9.0,8070,80.0,4.1,059f8cfb-52c8-47fd-8d26-b0fec58eafae,19
22,26162,,9.0,8069,54.0,3.07,9f7e489f-4076-4332-b57e-13a42d4c75fd,22
32,26162,,9.0,8083,66.0,3.98,16718611-6bca-4e79-8071-94d68c181ba1,32
33,26162,,9.0,8124,76.0,3.05,f45daf2e-6d4e-4a6f-ab5b-1829d67d93fe,33
47,26162,,9.0,8044,90.0,3.42,2abe0875-f8ff-4373-aad8-bca142211a09,47
54,26162,,9.0,7948,72.0,3.34,7a2ccf3c-feb4-4b5c-9c03-44c10f774f9a,54
63,26162,,9.0,8133,77.0,3.16,6e2932f2-a9d1-4f2a-9599-a872b605c1eb,63
1,26163,,1.5,9637,13.0,2.94,d3cc8306-21ab-4f88-ae4f-3970e4cd53ea,1
14,26163,,1.5,9704,25.0,2.57,29e7c94f-a6bf-4f1d-8ea1-46efbdb6a836,14
17,26163,,1.5,9663,66.0,2.87,e5e05e73-9cd0-4990-8da2-4962e0a03e5d,17
24,26163,,1.5,9656,55.0,4.74,31e1789e-459a-4f3d-bfdd-2f4c8c4e9f50,24
34,26163,,1.5,9505,35.0,4.29,81e3fe3f-5a7c-42d3-8ea7-c2bf3831288b,34
48,26163,,1.5,9646,29.0,2.49,38ad4b16-44e2-4e52-8d02-b23eca73a48d,48
53,26163,,1.5,9549,23.0,2.63,95aaf072-b6be-4da4-9857-deaf20ab49f2,53
55,26163,,1.5,9695,23.0,3.57,0e704828-9ccd-480e-8056-3a2a8158df0f,55
59,26163,,1.5,9602,20.0,2.74,fc87f268-5d06-4cb4-8db9-dbf7fb69a2ce,59
64,26163,,1.5,9573,29.0,2.51,1f6c6525-a740-48c2-8dfc-9c4fb520c630,64
2,26163,,2.75,9688,10.0,2.13,8dc79a0d-b826-4ac2-8483-04346b06960d,2
3,26163,,2.75,9568,35.0,4.58,32110051-52cf-4952-a6e5-4c5fe75760b7,3
7,26163,,2.75,9713,33.0,2.43,c49bbdbd-6e52-4da5-887c-72db9cec7d93,7
26,26163,,2.75,9599,9.0,1.76,204d8c5c-c9ac-4aef-956d-74de8c6eedc4,26
28,26163,,2.75,9689,7.0,1.83,bcca6dd9-a0e7-4373-9ebc-93e6e619ca4a,28
29,26163,,2.75,9615,28.0,3.5,88ff8e25-5b4f-453c-add2-298ef66c683c,29
42,26163,,2.75,9709,54.0,2.85,c496efe1-6c3e-480d-856f-af132dbe7048,42
49,26163,,2.75,9606,23.0,3.71,3fd185a3-34a1-4f1a-9d01-aee3deee3988,49
58,26163,,2.75,9545,18.0,2.67,4a2adf87-0f15-4bc0-9837-899addfb179c,58
66,26163,,2.75,9504,20.0,2.78,59df47e5-696a-407f-aa33-94dab9b3e492,66
8,26163,,4.0,9581,42.0,5.31,1a1c3419-9320-46a3-8b48-10e9514c3e7d,8
11,26163,,4.0,9619,43.0,6.68,48fe3ca9-b1df-491d-bef9-6d9c5edee227,11
12,26163,,4.0,9732,74.0,3.3,0890b767-b394-4f89-aea1-c60cab7014af,12
13,26163,,4.0,9620,66.0,2.2,9f53cd68-f278-45d6-806a-74eeef55bbcc,13
20,26163,,4.0,9601,40.0,3.99,50781782-fbf2-4226-a593-5173be906638,20
38,26163,,4.0,9519,34.0,2.8,1f7aa6f4-6516-4b90-8eeb-142b1437644b,38
40,26163,,4.0,9593,33.0,2.75,86e26a06-c6f9-47dc-bc1f-1c78f1f93251,40
56,26163,,4.0,9684,19.0,2.18,114b2369-dce5-4979-8319-c64c85175e6a,56
57,26163,,4.0,9619,13.0,2.24,1d41f125-7386-42b4-8250-f6c540c627a8,57
67,26163,,4.0,9602,25.0,2.39,68382d9c-6cc5-4669-84bf-c8058e3c1472,67
0,26163,,5.25,9618,14.0,4.55,04b8ff17-66ff-4d6b-a0aa-a91efebb4368,0
6,26163,,5.25,9517,55.0,3.15,0a4312a1-7156-4c68-9698-0f1495558bee,6
15,26163,,5.25,9724,62.0,3.4,9ed3a785-369e-4eb1-b5ca-50d2602a44d4,15
18,26163,,5.25,9678,55.0,4.05,35ae5b09-f580-4922-91bd-f22c23175a47,18
25,26163,,5.25,9545,11.0,3.91,9cf1ba8f-113d-408d-831d-4cf31ca51b3b,25
27,26163,,5.25,9610,27.0,4.78,384dc3de-9717-4531-83a1-683588fe1381,27
33,26163,,5.25,9547,45.0,4.18,39d4c0f1-9195-4761-98c6-457bad8a2291,33
41,26163,,5.25,9555,30.0,2.97,8e0deaa9-1ac5-4e69-817a-3204f157f360,41
60,26163,,5.25,9608,19.0,3.8,8b72023d-88b1-4615-b871-cac794edf1d9,60
63,26163,,5.25,9516,14.0,1.74,86e934a2-75ef-4084-a167-ce0ca737532d,63
10,26163,,6.5,9555,57.0,3.3,e3160d16-fe5e-4987-918b-0921ab937804,10
23,26163,,6.5,9623,65.0,5.45,755a600e-d336-4f66-8771-52eed84faf02,23
32,26163,,6.5,9522,63.0,3.72,1827c058-6388-491a-b84c-d4d6c512039e,32
37,26163,,6.5,9661,35.0,3.24,187f8493-9a30-43cc-a2bd-5d96f6d2263d,37
43,26163,,6.5,9604,36.0,3.12,ed3846d1-c7e9-4e73-a1ab-cd413d18c0b8,43
45,26163,,6.5,9541,37.0,2.75,debe6245-13a4-4a31-b28a-e7b25ce8fa93,45
46,26163,,6.5,9606,16.0,2.38,40860eea-1c44-4896-96b1-ee2d42a6c522,46
50,26163,,6.5,9558,30.0,5.95,5456278f-d454-4194-af69-2784112cffb9,50
61,26163,,6.5,9412,14.0,2.01,2fa02aa8-ef06-46e0-87af-9e3b7267ee79,61
69,26163,,6.5,9617,26.0,2.05,3c21b0c7-30d1-41a7-99ae-02e24be36ad3,69
4,26163,,7.75,9508,63.0,5.47,453a1fa5-895a-4a5e-a4cf-25c0a35d74d2,4
5,26163,,7.75,9652,44.0,4.04,09060d5d-c3e1-451b-a3b5-4b2b567660ff,5
16,26163,,7.75,9530,,,905c9d73-dba9-472d-a6e4-ea3dcd3b3530,16
35,26163,,7.75,9626,42.0,2.84,8b590505-e40d-4ff8-802d-5430cc2802b6,35
39,26163,,7.75,9448,29.0,2.13,7f445daf-d952-4bf3-b733-def683994895,39
44,26163,,7.75,9371,34.0,3.06,44ab78ba-bb99-4b6d-a69b-ede18f9116ec,44
47,26163,,7.75,9478,43.0,2.54,8aeee0c2-7419-4cbe-aa42-af10b66f80b4,47
51,26163,,7.75,9469,25.0,2.74,a57832a0-0b6a-4bdf-a636-adf042cd3fcc,51
54,26163,,7.75,9366,20.0,3.4,65eed33d-db39-4b87-b8a4-de20693d3821,54
65,26163,,7.75,9546,26.0,1.9,8ecf5da9-a68c-4392-8c1a-ecb9754dd9d9,65
9,26163,,9.0,9683,37.0,2.81,6e2932f2-a9d1-4f2a-9599-a872b605c1eb,9
19,26163,,9.0,9623,32.0,1.8,2abe0875-f8ff-4373-aad8-bca142211a09,19
21,26163,,9.0,9637,8.0,2.94,1be4605b-9f78-45d4-8eb0-87bdc69537e2,21
22,26163,,9.0,9531,68.0,2.38,132133b4-5554-4500-9494-87f534100012,22
30,26163,,9.0,9542,40.0,2.02,abb20336-74c4-448b-a5f7-252c765a55f4,30
31,26163,,9.0,9597,28.0,3.17,8649b489-429a-4894-9c74-827e94f04566,31
36,26163,,9.0,9553,39.0,4.63,91327185-f59e-4ae7-a000-fd66526bab82,36
52,26163,,9.0,9592,25.0,1.89,7d40f846-95bc-4c08-b7a1-b4a410852b77,52
62,26163,,9.0,9582,64.0,2.02,5b2465b2-47b6-4cc7-b06f-c362ff7454f8,62
68,26163,,9.0,9089,31.0,2.68,8e6be05b-c10c-43db-b062-a559f5033312,68
6,26164,,1.5,8131,8.0,3.23,95aaf072-b6be-4da4-9857-deaf20ab49f2,6
9,26164,,1.5,8123,1.0,4.08,7e595f18-f375-4ca5-b922-61b8d693804d,9
13,26164,,1.5,8067,5.0,4.14,8ed7c0fc-1490-4e35-a000-7f7357a0772a,13
26,26164,,1.5,8175,3.0,4.28,1b1159fc-de2b-4ae5-a736-d98d8524a366,26
41,26164,,1.5,8050,13.0,3.04,1a8cf3c1-690b-449c-bb36-fd3b251837c1,41
47,26164,,1.5,8218,15.0,5.06,50919f52-6a9c-4824-b24f-2f1aebd58e1b,47
49,26164,,1.5,8247,2.0,3.93,29e7c94f-a6bf-4f1d-8ea1-46efbdb6a836,49
53,26164,,1.5,8150,9.0,3.32,e838dadb-c02f-4273-ae93-210720dcd06c,53
64,26164,,1.5,8179,0.0,2.91,0e704828-9ccd-480e-8056-3a2a8158df0f,64
68,26164,,1.5,8089,8.0,3.64,9d425f58-501f-43f3-955e-05126bd09bb5,68
14,26164,,2.75,8110,10.0,5.94,8dc79a0d-b826-4ac2-8483-04346b06960d,14
18,26164,,2.75,8123,14.0,3.2,204d8c5c-c9ac-4aef-956d-74de8c6eedc4,18
23,26164,,2.75,8151,1.0,2.62,bcca6dd9-a0e7-4373-9ebc-93e6e619ca4a,23
24,26164,,2.75,8151,38.0,4.58,c49bbdbd-6e52-4da5-887c-72db9cec7d93,24
32,26164,,2.75,8166,16.0,3.59,8fa1d226-bf98-4c72-8961-7121546d4a11,32
37,26164,,2.75,8220,6.0,3.62,4a2adf87-0f15-4bc0-9837-899addfb179c,37
45,26164,,2.75,8203,43.0,3.73,cc654364-6ba7-42d1-b98c-c44f96b2e4e4,45
46,26164,,2.75,8116,17.0,4.6,59df47e5-696a-407f-aa33-94dab9b3e492,46
59,26164,,2.75,8060,16.0,4.39,88ff8e25-5b4f-453c-add2-298ef66c683c,59
69,26164,,2.75,8231,9.0,4.11,112b96b3-6518-4053-ad9f-ff77320acc23,69
21,26164,,4.0,7991,3.0,3.85,1a1c3419-9320-46a3-8b48-10e9514c3e7d,21
22,26164,,4.0,8150,22.0,3.78,9f53cd68-f278-45d6-806a-74eeef55bbcc,22
29,26164,,4.0,8200,54.0,3.12,fb491605-8f46-43ab-ba62-bfd86d95e4d6,29
36,26164,,4.0,8189,30.0,3.22,114b2369-dce5-4979-8319-c64c85175e6a,36
40,26164,,4.0,8147,55.0,3.74,7413c064-c0e5-4104-89aa-79d64ef9d6d9,40
42,26164,,4.0,8134,44.0,3.41,0890b767-b394-4f89-aea1-c60cab7014af,42
52,26164,,4.0,8050,44.0,2.59,86e26a06-c6f9-47dc-bc1f-1c78f1f93251,52
54,26164,,4.0,8099,69.0,3.32,609aaddc-b0c4-4442-b4ef-ba29fa1dbe22,54
56,26164,,4.0,8133,37.0,3.21,7c45bceb-e7dc-4a58-a9f2-02aa015541c6,56
57,26164,,4.0,8119,56.0,3.82,1f7aa6f4-6516-4b90-8eeb-142b1437644b,57
7,26164,,5.25,8167,39.0,6.28,124d9b3a-acac-4627-93e0-f05b493598f3,7
8,26164,,5.25,8178,56.0,3.31,2ef99e5f-bc49-429b-b086-41ed4571b58a,8
12,26164,,5.25,8086,29.0,2.49,86e934a2-75ef-4084-a167-ce0ca737532d,12
15,26164,,5.25,8136,54.0,3.24,5f5a825b-b433-4986-b5d6-5239eb407d32,15
25,26164,,5.25,8130,60.0,3.54,1b4e0da1-e8b8-4342-8d4f-9d2a551e7fed,25
27,26164,,5.25,8122,56.0,4.18,8e0deaa9-1ac5-4e69-817a-3204f157f360,27
28,26164,,5.25,8155,56.0,3.97,9ed3a785-369e-4eb1-b5ca-50d2602a44d4,28
43,26164,,5.25,8145,56.0,2.35,2d3d47a2-03c8-4642-84ec-a8f67c64868c,43
51,26164,,5.25,8015,55.0,3.23,384dc3de-9717-4531-83a1-683588fe1381,51
65,26164,,5.25,8117,58.0,2.83,39d4c0f1-9195-4761-98c6-457bad8a2291,65
1,26164,,6.5,7926,57.0,6.94,e2c787c5-5358-4a21-bb35-c422b37ef982,1
2,26164,,6.5,8061,44.0,2.86,2fa02aa8-ef06-46e0-87af-9e3b7267ee79,2
11,26164,,6.5,8013,38.0,7.0,5456278f-d454-4194-af69-2784112cffb9,11
30,26164,,6.5,8117,70.0,2.61,13e24563-ab7e-41df-adf6-e8e88b4d9e08,30
38,26164,,6.5,8167,44.0,8.1,40860eea-1c44-4896-96b1-ee2d42a6c522,38
44,26164,,6.5,8073,58.0,3.13,8dbfdd79-2b3f-4297-8ec2-92d59884dd68,44
48,26164,,6.5,8204,58.0,3.09,d98f2d5f-eb3b-4ebd-b714-878343382f2a,48
55,26164,,6.5,8062,62.0,3.21,ed3846d1-c7e9-4e73-a1ab-cd413d18c0b8,55
66,26164,,6.5,8052,57.0,4.93,3c21b0c7-30d1-41a7-99ae-02e24be36ad3,66
67,26164,,6.5,8064,52.0,3.65,e3160d16-fe5e-4987-918b-0921ab937804,67
0,26164,,7.75,8137,67.0,3.19,085d7298-e568-4752-a909-8eecf82e3ebc,0
3,26164,,7.75,8023,67.0,2.76,015f75aa-de90-4fdc-8657-d630f1963869,3
5,26164,,7.75,7958,44.0,5.08,7f445daf-d952-4bf3-b733-def683994895,5
10,26164,,7.75,7930,71.0,2.93,65eed33d-db39-4b87-b8a4-de20693d3821,10
17,26164,,7.75,8027,74.0,4.96,a57832a0-0b6a-4bdf-a636-adf042cd3fcc,17
31,26164,,7.75,7895,66.0,3.89,534a6ddb-dbec-42ac-b559-3f4cbdd66423,31
33,26164,,7.75,8259,78.0,4.2,5a652d01-49a0-4b52-a54c-51c21b53e0fe,33
34,26164,,7.75,8137,61.0,3.44,8b590505-e40d-4ff8-802d-5430cc2802b6,34
50,26164,,7.75,8161,85.0,2.99,3dbdd697-e200-4003-92f8-47202577ad0a,50
63,26164,,7.75,8137,73.0,3.04,09060d5d-c3e1-451b-a3b5-4b2b567660ff,63
4,26164,,9.0,8012,74.0,3.04,9f7e489f-4076-4332-b57e-13a42d4c75fd,4
16,26164,,9.0,8123,93.0,3.79,5b2465b2-47b6-4cc7-b06f-c362ff7454f8,16
19,26164,,9.0,8064,78.0,3.8,a5228b86-ba0a-42f2-aa38-23b5369f0e56,19
20,26164,,9.0,7601,98.0,3.52,8e6be05b-c10c-43db-b062-a559f5033312,20
35,26164,,9.0,8191,89.0,3.7,9301277e-6b35-4aa7-bd52-4f56ae0f029b,35
39,26164,,9.0,8072,66.0,2.62,7a2ccf3c-feb4-4b5c-9c03-44c10f774f9a,39
58,26164,,9.0,8175,87.0,2.49,6e2932f2-a9d1-4f2a-9599-a872b605c1eb,58
60,26164,,9.0,8102,69.0,3.02,059f8cfb-52c8-47fd-8d26-b0fec58eafae,60
61,26164,,9.0,8015,66.0,3.32,8649b489-429a-4894-9c74-827e94f04566,61
62,26164,,9.0,8058,67.0,3.67,6a57f963-5846-4eaa-a5d2-0e658499a4a9,62
8,26167,,1.5,9220,23.0,2.47,e838dadb-c02f-4273-ae93-210720dcd06c,8
10,26167,,1.5,8910,38.0,2.34,b3a507ff-2289-4ad3-8922-1a3d0532e154,10
11,26167,,1.5,9246,37.0,3.33,e5e05e73-9cd0-4990-8da2-4962e0a03e5d,11
16,26167,,1.5,9066,37.0,6.86,7e595f18-f375-4ca5-b922-61b8d693804d,16
25,26167,,1.5,9267,30.0,3.68,1a8cf3c1-690b-449c-bb36-fd3b251837c1,25
26,26167,,1.5,9650,40.0,8.57,50919f52-6a9c-4824-b24f-2f1aebd58e1b,26
27,26167,,1.5,9455,36.0,2.1,1f6c6525-a740-48c2-8dfc-9c4fb520c630,27
34,26167,,1.5,8446,15.0,2.25,d3cc8306-21ab-4f88-ae4f-3970e4cd53ea,34
53,26167,,1.5,9183,23.0,2.15,1b1159fc-de2b-4ae5-a736-d98d8524a366,53
69,26167,,1.5,9367,40.0,2.11,81e3fe3f-5a7c-42d3-8ea7-c2bf3831288b,69
5,26167,,2.75,9128,39.0,2.67,42a6675b-868f-488d-a671-17a04c97ab01,5
7,26167,,2.75,9433,19.0,2.71,215ead11-5650-429d-b541-0b107fbb996a,7
17,26167,,2.75,9109,40.0,3.81,8dc79a0d-b826-4ac2-8483-04346b06960d,17
32,26167,,2.75,8412,20.0,2.17,94eac034-9d70-40c0-89d4-d9a030a03d26,32
37,26167,,2.75,9178,37.0,2.09,32110051-52cf-4952-a6e5-4c5fe75760b7,37
51,26167,,2.75,9209,16.0,2.25,59df47e5-696a-407f-aa33-94dab9b3e492,51
52,26167,,2.75,9005,36.0,2.12,8fa1d226-bf98-4c72-8961-7121546d4a11,52
54,26167,,2.75,9001,36.0,2.25,bcca6dd9-a0e7-4373-9ebc-93e6e619ca4a,54
62,26167,,2.75,9036,38.0,2.13,cc654364-6ba7-42d1-b98c-c44f96b2e4e4,62
64,26167,,2.75,9127,38.0,2.37,112b96b3-6518-4053-ad9f-ff77320acc23,64
0,26167,,4.0,9364,39.0,2.58,9f53cd68-f278-45d6-806a-74eeef55bbcc,0
3,26167,,4.0,8906,30.0,2.41,5dd4bcf1-ee00-4ee7-8a76-483bdc62202c,3
18,26167,,4.0,9239,38.0,2.12,1a1c3419-9320-46a3-8b48-10e9514c3e7d,18
28,26167,,4.0,8728,38.0,2.18,609aaddc-b0c4-4442-b4ef-ba29fa1dbe22,28
35,26167,,4.0,8425,43.0,1.77,86e26a06-c6f9-47dc-bc1f-1c78f1f93251,35
39,26167,,4.0,8983,36.0,2.06,96c2a684-adc3-4f98-8b2a-c19c48e7f5a9,39
45,26167,,4.0,8834,40.0,2.28,70326c05-1133-4c5d-8a4c-3e71e0da8479,45
49,26167,,4.0,8901,27.0,2.62,7c45bceb-e7dc-4a58-a9f2-02aa015541c6,49
57,26167,,4.0,8970,36.0,1.95,fb491605-8f46-43ab-ba62-bfd86d95e4d6,57
59,26167,,4.0,9066,38.0,2.24,1f7aa6f4-6516-4b90-8eeb-142b1437644b,59
4,26167,,5.25,8903,31.0,2.15,86e934a2-75ef-4084-a167-ce0ca737532d,4
9,26167,,5.25,8872,42.0,2.42,82cc23d1-ba4b-48c5-995a-a30d865ea249,9
12,26167,,5.25,9067,38.0,2.12,0a4312a1-7156-4c68-9698-0f1495558bee,12
20,26167,,5.25,9100,42.0,2.21,8b72023d-88b1-4615-b871-cac794edf1d9,20
36,26167,,5.25,9250,41.0,2.32,35ae5b09-f580-4922-91bd-f22c23175a47,36
43,26167,,5.25,8842,37.0,2.21,2d3d47a2-03c8-4642-84ec-a8f67c64868c,43
55,26167,,5.25,8894,60.0,2.56,4cf04acf-6776-453a-a811-1c5e51c2ece4,55
61,26167,,5.25,8846,39.0,2.3,124d9b3a-acac-4627-93e0-f05b493598f3,61
66,26167,,5.25,8734,39.0,1.97,5f5a825b-b433-4986-b5d6-5239eb407d32,66
67,26167,,5.25,8999,39.0,2.38,9cf1ba8f-113d-408d-831d-4cf31ca51b3b,67
2,26167,,6.5,8727,36.0,2.5,1827c058-6388-491a-b84c-d4d6c512039e,2
14,26167,,6.5,8990,37.0,2.53,e3160d16-fe5e-4987-918b-0921ab937804,14
15,26167,,6.5,8921,37.0,2.04,e2c787c5-5358-4a21-bb35-c422b37ef982,15
19,26167,,6.5,9087,67.0,2.6,2c174300-1111-477c-b605-e34e6031cd26,19
24,26167,,6.5,9201,21.0,2.58,7c59d616-cf70-400a-8ebd-9b3cdfb854ec,24
41,26167,,6.5,8922,39.0,2.32,d80f638e-7e4b-4e80-bc19-a4b764fd7614,41
50,26167,,6.5,9060,32.0,3.08,3c21b0c7-30d1-41a7-99ae-02e24be36ad3,50
56,26167,,6.5,8899,60.0,2.42,40860eea-1c44-4896-96b1-ee2d42a6c522,56
63,26167,,6.5,8850,39.0,2.12,755a600e-d336-4f66-8771-52eed84faf02,63
68,26167,,6.5,9283,38.0,2.99,d98f2d5f-eb3b-4ebd-b714-878343382f2a,68
6,26167,,7.75,9105,56.0,3.38,65eed33d-db39-4b87-b8a4-de20693d3821,6
22,26167,,7.75,9093,61.0,2.32,453a1fa5-895a-4a5e-a4cf-25c0a35d74d2,22
29,26167,,7.75,8527,63.0,2.16,09060d5d-c3e1-451b-a3b5-4b2b567660ff,29
30,26167,,7.75,8165,62.0,2.02,50f23891-0e3f-40d3-8bcb-a5bcfcec1987,30
31,26167,,7.75,8397,35.0,1.84,7f445daf-d952-4bf3-b733-def683994895,31
33,26167,,7.75,8084,55.0,3.3,44ab78ba-bb99-4b6d-a69b-ede18f9116ec,33
38,26167,,7.75,9014,39.0,2.26,a57832a0-0b6a-4bdf-a636-adf042cd3fcc,38
48,26167,,7.75,8928,35.0,2.28,7b0c39f7-8bb3-4c19-94da-30117a8ec17d,48
58,26167,,7.75,8883,65.0,2.99,905c9d73-dba9-472d-a6e4-ea3dcd3b3530,58
60,26167,,7.75,9312,40.0,2.37,2d84acc9-9c9b-441c-9a1a-c901bc48b88f,60
1,26167,,9.0,9190,62.0,2.53,9301277e-6b35-4aa7-bd52-4f56ae0f029b,1
13,26167,,9.0,9273,66.0,2.3,2abe0875-f8ff-4373-aad8-bca142211a09,13
21,26167,,9.0,9392,41.0,2.06,7d40f846-95bc-4c08-b7a1-b4a410852b77,21
23,26167,,9.0,8816,30.0,2.08,132133b4-5554-4500-9494-87f534100012,23
40,26167,,9.0,9006,41.0,2.25,87da47db-3d5c-48b2-b3f2-123123d766f0,40
42,26167,,9.0,9033,42.0,2.15,1be4605b-9f78-45d4-8eb0-87bdc69537e2,42
44,26167,,9.0,8905,40.0,2.09,6a57f963-5846-4eaa-a5d2-0e658499a4a9,44
46,26167,,9.0,9064,64.0,3.22,7a2ccf3c-feb4-4b5c-9c03-44c10f774f9a,46
47,26167,,9.0,9153,43.0,2.24,16718611-6bca-4e79-8071-94d68c181ba1,47
65,26167,,9.0,8999,37.0,2.04,059f8cfb-52c8-47fd-8d26-b0fec58eafae,65
5,26168,,1.5,8080,13.0,2.09,29e7c94f-a6bf-4f1d-8ea1-46efbdb6a836,5
6,26168,,1.5,8016,14.0,5.61,81e3fe3f-5a7c-42d3-8ea7-c2bf3831288b,6
17,26168,,1.5,8020,21.0,4.23,1b1159fc-de2b-4ae5-a736-d98d8524a366,17
18,26168,,1.5,8241,14.0,2.81,38ad4b16-44e2-4e52-8d02-b23eca73a48d,18
34,26168,,1.5,8063,20.0,4.49,e4bc0778-6eb7-4065-bf77-a9b6e293735f,34
42,26168,,1.5,8046,15.0,4.02,d3cc8306-21ab-4f88-ae4f-3970e4cd53ea,42
43,26168,,1.5,7987,16.0,2.51,b3a507ff-2289-4ad3-8922-1a3d0532e154,43
48,26168,,1.5,8021,18.0,3.82,1a8cf3c1-690b-449c-bb36-fd3b251837c1,48
50,26168,,1.5,8001,23.0,2.96,15dfbaca-4429-4c18-90f4-8d4804129e6f,50
69,26168,,1.5,8016,13.0,4.22,95aaf072-b6be-4da4-9857-deaf20ab49f2,69
4,26168,,2.75,8083,13.0,3.4,8dc79a0d-b826-4ac2-8483-04346b06960d,4
11,26168,,2.75,8096,20.0,2.13,c49bbdbd-6e52-4da5-887c-72db9cec7d93,11
30,26168,,2.75,8124,27.0,4.25,4a2adf87-0f15-4bc0-9837-899addfb179c,30
40,26168,,2.75,7993,28.0,2.76,204d8c5c-c9ac-4aef-956d-74de8c6eedc4,40
41,26168,,2.75,7990,25.0,3.76,0bad25fa-4a38-4561-9d35-56f1108797cd,41
56,26168,,2.75,8019,25.0,2.48,c496efe1-6c3e-480d-856f-af132dbe7048,56
57,26168,,2.75,8009,23.0,2.25,c3cfe5d9-0b66-460b-a3db-a76a0df825ae,57
58,26168,,2.75,8053,50.0,2.5,d445e5d9-95ae-4a8f-a6bf-53380fef78b4,58
66,26168,,2.75,8063,13.0,2.59,215ead11-5650-429d-b541-0b107fbb996a,66
68,26168,,2.75,7988,42.0,5.17,8fa1d226-bf98-4c72-8961-7121546d4a11,68
12,26168,,4.0,8109,65.0,2.99,5dd4bcf1-ee00-4ee7-8a76-483bdc62202c,12
16,26168,,4.0,8078,32.0,3.41,48fe3ca9-b1df-491d-bef9-6d9c5edee227,16
23,26168,,4.0,8085,50.0,2.78,114b2369-dce5-4979-8319-c64c85175e6a,23
24,26168,,4.0,8042,67.0,4.39,609aaddc-b0c4-4442-b4ef-ba29fa1dbe22,24
31,26168,,4.0,8121,26.0,4.22,68382d9c-6cc5-4669-84bf-c8058e3c1472,31
35,26168,,4.0,8060,64.0,2.31,fb491605-8f46-43ab-ba62-bfd86d95e4d6,35
