,subID,stimset_rows,chargeSpeed,stim_dur,responses,movie,trial_num,neg_score,neu_score,pos_score,pos-neg,pos-neu,neg-neu,neu-neg
3,28062,27,9.0,8059,fight,2abe0875-f8ff-4373-aad8-bca142211a09,3,0.13774573802947998,0.6423349380493164,0.2199193388223648,0.08217360079288483,-0.4224155992269516,-0.5045892000198364,0.5045892000198364
4,28034,81,9.0,8213,"Black dot fought the grey dot, attacked a few times",3322caf5-0aeb-4230-89db-c56b23e94819,4,0.1443483531475067,0.8070622086524963,0.048589423298835754,-0.09575892984867096,-0.7584727853536606,-0.6627138555049896,0.6627138555049896
2,28020,49,9.0,7816,dots went opposite then together,7a2ccf3c-feb4-4b5c-9c03-44c10f774f9a,2,0.14552226662635803,0.810260534286499,0.044217273592948914,-0.10130499303340912,-0.7660432606935501,-0.664738267660141,0.664738267660141
2,28010,39,9.0,8213,the dots collided aggressively,5b2465b2-47b6-4cc7-b06f-c362ff7454f8,2,0.1483360081911087,0.7483025789260864,0.10336140543222427,-0.04497460275888443,-0.6449411734938622,-0.5999665707349777,0.5999665707349777
3,28102,67,9.0,8088,The grey dot collided with the black dot twice,1be4605b-9f78-45d4-8eb0-87bdc69537e2,3,0.15124481916427612,0.8212137222290039,0.02754145674407482,-0.1237033624202013,-0.7936722654849291,-0.6699689030647278,0.6699689030647278
6,28050,98,9.0,8372,fast hitting each other ,abb20336-74c4-448b-a5f7-252c765a55f4,6,0.15928679704666138,0.7710882425308228,0.06962504237890244,-0.08966175466775894,-0.7014632001519203,-0.6118014454841614,0.6118014454841614
0,28014,45,9.0,7943,the two dots roamed around randomly and hit each other twice,91327185-f59e-4ae7-a000-fd66526bab82,0,0.1800072342157364,0.7556628584861755,0.0643298551440239,-0.1156773790717125,-0.6913330033421516,-0.5756556242704391,0.5756556242704391
3,28052,6,9.0,8443,i dont know,9301277e-6b35-4aa7-bd52-4f56ae0f029b,3,0.1813124120235443,0.6101323962211609,0.2085551619529724,0.0272427499294281,-0.4015772342681885,-0.4288199841976166,0.4288199841976166
0,28008,31,9.0,8148,The dots collide and then move away from each other twice,3322caf5-0aeb-4230-89db-c56b23e94819,0,0.19569586217403412,0.7714865207672119,0.032817550003528595,-0.16287831217050552,-0.7386689707636833,-0.5757906585931778,0.5757906585931778
2,28004,32,9.0,8093,"again, floating and randomly run into each other, like they are in a fight",f45daf2e-6d4e-4a6f-ab5b-1829d67d93fe,2,0.20066870748996735,0.7347632050514221,0.06456805020570755,-0.1361006572842598,-0.6701951548457146,-0.5340944975614548,0.5340944975614548
2,28061,19,9.0,8071,Rammed into each other,a5228b86-ba0a-42f2-aa38-23b5369f0e56,2,0.21119248867034912,0.7000935673713684,0.08871395140886307,-0.12247853726148605,-0.6113796159625053,-0.4889010787010193,0.4889010787010193
3,28093,56,9.0,7955,wide circular movement then crashing into eachother,6a57f963-5846-4eaa-a5d2-0e658499a4a9,3,0.21191611886024475,0.7393012642860413,0.048782676458358765,-0.163133442401886,-0.6905185878276825,-0.5273851454257965,0.5273851454257965
5,28083,46,9.0,8051,grey dot was responding to black dot attacks,a5228b86-ba0a-42f2-aa38-23b5369f0e56,5,0.2165752649307251,0.7476017475128174,0.035822927951812744,-0.18075233697891235,-0.7117788195610046,-0.5310264825820923,0.5310264825820923
2,28023,66,9.0,7889,they attracted fast then repelled,9f7e489f-4076-4332-b57e-13a42d4c75fd,2,0.22225458920001984,0.7334274649620056,0.04431798309087753,-0.1779366061091423,-0.6891094818711281,-0.5111728757619858,0.5111728757619858
1,28095,60,9.0,8053,they hit each other twice,a5228b86-ba0a-42f2-aa38-23b5369f0e56,1,0.22855418920516968,0.6549161672592163,0.11652970314025879,-0.11202448606491089,-0.5383864641189575,-0.42636197805404663,0.42636197805404663
0,28017,48,9.0,7866,head-on collisions,132133b4-5554-4500-9494-87f534100012,0,0.2307925671339035,0.6880677938461304,0.08113968372344971,-0.1496528834104538,-0.6069281101226807,-0.45727522671222687,0.45727522671222687
1,28097,58,9.0,8565,the dots are shadowing each other,f45daf2e-6d4e-4a6f-ab5b-1829d67d93fe,1,0.24312949180603027,0.7318537831306458,0.025016706436872482,-0.2181127853691578,-0.7068370766937733,-0.4887242913246155,0.4887242913246155
3,28031,80,9.0,7954,hit,9f7e489f-4076-4332-b57e-13a42d4c75fd,3,0.24515336751937866,0.5435630679130554,0.21128356456756592,-0.033869802951812744,-0.3322795033454895,-0.29840970039367676,0.29840970039367676
4,28000,26,9.0,7657,The grey dot attacked the black dot and the black dot defended itself,8e6be05b-c10c-43db-b062-a559f5033312,4,0.24519753456115723,0.7283257246017456,0.02647673711180687,-0.21872079744935036,-0.7018489874899387,-0.4831281900405884,0.4831281900405884
4,28068,27,9.0,8086,dots quickly bashing off of one another twice,2abe0875-f8ff-4373-aad8-bca142211a09,4,0.2520343065261841,0.6740597486495972,0.07390592247247696,-0.17812838405370712,-0.6001538261771202,-0.4220254421234131,0.4220254421234131
0,28064,17,9.0,8051,clashed,9f7e489f-4076-4332-b57e-13a42d4c75fd,0,0.2538643181324005,0.5908865332603455,0.15524908900260925,-0.09861522912979126,-0.4356374442577362,-0.33702221512794495,0.33702221512794495
1,28002,28,9.0,8346,hit twice and started switching sides,9301277e-6b35-4aa7-bd52-4f56ae0f029b,1,0.2593160569667816,0.6918950080871582,0.04878902807831764,-0.21052702888846397,-0.6431059800088406,-0.4325789511203766,0.4325789511203766
5,28047,95,9.0,8117,"Dots moved around and all of the sudden they dashed to each other and hit each other, then moved away, moved around and then dashed towards each other again and hit each other.",87da47db-3d5c-48b2-b3f2-123123d766f0,5,0.28876399993896484,0.6561102867126465,0.05512568727135658,-0.23363831266760826,-0.6009845994412899,-0.36734628677368164,0.36734628677368164
0,28080,42,9.0,8030,The moved away and collided with each other multiple times,2abe0875-f8ff-4373-aad8-bca142211a09,0,0.29377812147140503,0.6647543907165527,0.041467491537332535,-0.2523106299340725,-0.6232868991792202,-0.3709762692451477,0.3709762692451477
0,28041,85,9.0,8607,conflict,132133b4-5554-4500-9494-87f534100012,0,0.2986111640930176,0.6563251614570618,0.04506373032927513,-0.25354743376374245,-0.6112614311277866,-0.3577139973640442,0.3577139973640442
6,28053,3,9.0,8020,Aggressive collisions instigated by black dot ,1be4605b-9f78-45d4-8eb0-87bdc69537e2,6,0.30754244327545166,0.6699078679084778,0.022549696266651154,-0.2849927470088005,-0.6473581716418266,-0.3623654246330261,0.3623654246330261
2,28048,89,9.0,7806,The gray and black dot hit each other twice,8e6be05b-c10c-43db-b062-a559f5033312,2,0.32977208495140076,0.5945799946784973,0.07564786821603775,-0.254124216735363,-0.5189321264624596,-0.26480790972709656,0.26480790972709656
0,28091,54,9.0,8000,atacking,abb20336-74c4-448b-a5f7-252c765a55f4,0,0.3550131022930145,0.5478777289390564,0.0971091017127037,-0.2579040005803108,-0.4507686272263527,-0.19286462664604187,0.19286462664604187
6,28024,65,9.0,8039,they hit each other hard from a horizontal angle,5b2465b2-47b6-4cc7-b06f-c362ff7454f8,6,0.35828766226768494,0.5506753325462341,0.09103691577911377,-0.26725074648857117,-0.45963841676712036,-0.1923876702785492,0.1923876702785492
4,28033,83,9.0,8120,total collision ,9301277e-6b35-4aa7-bd52-4f56ae0f029b,4,0.3930648863315582,0.5636096000671387,0.04332544654607773,-0.3497394397854805,-0.5202841535210609,-0.17054471373558044,0.17054471373558044
0,28084,47,9.0,7999,it looks like they were fighting,6e2932f2-a9d1-4f2a-9599-a872b605c1eb,0,0.4003024399280548,0.5641065835952759,0.03559098765254021,-0.3647114522755146,-0.5285155959427357,-0.16380414366722107,0.16380414366722107
2,28086,50,9.0,8153,they are in a collusion,1be4605b-9f78-45d4-8eb0-87bdc69537e2,2,0.4044857919216156,0.5420116186141968,0.053502585738897324,-0.3509832061827183,-0.48850903287529945,-0.13752582669258118,0.13752582669258118
6,28030,74,9.0,8063,attacking each other,16718611-6bca-4e79-8071-94d68c181ba1,6,0.40822479128837585,0.5627593994140625,0.029015859588980675,-0.3792089316993952,-0.5337435398250818,-0.15453460812568665,0.15453460812568665
0,28077,39,9.0,8270,Mirrored eachother and hit eachother 3 times.,5b2465b2-47b6-4cc7-b06f-c362ff7454f8,0,0.44207963347435,0.5061240792274475,0.051796287298202515,-0.39028334617614746,-0.454327791929245,-0.06404444575309753,0.06404444575309753
4,28036,76,9.0,7985,attacked,059f8cfb-52c8-47fd-8d26-b0fec58eafae,4,0.4724239706993103,0.4576643705368042,0.06991162151098251,-0.4025123491883278,-0.3877527490258217,0.014759600162506104,-0.014759600162506104
4,28056,4,9.0,8167,The white dot attacked the black dot.,abb20336-74c4-448b-a5f7-252c765a55f4,4,0.48280584812164307,0.4979814887046814,0.019212644547224045,-0.463593203574419,-0.47876884415745735,-0.01517564058303833,0.01517564058303833
6,28022,59,9.0,8031,The dots looked like enemy of each other and fighting.,5b2465b2-47b6-4cc7-b06f-c362ff7454f8,6,0.4930803179740906,0.48238280415534973,0.02453688718378544,-0.46854343079030514,-0.4578459169715643,0.010697513818740845,-0.010697513818740845
5,28058,13,9.0,9886,the two dots seem to be fighting,6a57f963-5846-4eaa-a5d2-0e658499a4a9,5,0.5008830428123474,0.47719207406044006,0.02192496508359909,-0.4789580777287483,-0.455267108976841,0.02369096875190735,-0.02369096875190735
3,28085,51,9.0,8101,Hitting each other,9301277e-6b35-4aa7-bd52-4f56ae0f029b,3,0.5438045263290405,0.41509810090065,0.041097402572631836,-0.5027071237564087,-0.3740006983280182,0.1287064254283905,-0.1287064254283905
0,28101,65,9.0,8018,"the dot fighting, hitting each other",5b2465b2-47b6-4cc7-b06f-c362ff7454f8,0,0.6093915700912476,0.3555449843406677,0.035063374787569046,-0.5743281953036785,-0.3204816095530987,0.25384658575057983,-0.25384658575057983
