,index,subID,r_squared_subt,nrmse_subt,aic_subt,subj_center_subt,PSE_subt,sigma_subt,bias_xmin_subt,bias_xmax_subt,bias_lower_subt,bias_upper_subt,flipped_subt,range_subt,bias_subt,r_squared_pf,nrmse_pf,aic_pf,PSE_pf,slope_pf,intercept,bias_xmin_pf,bias_xmax_pf,bias_lower_pf,bias_upper_pf,flipped_pf,range_pf,bias_pf,social_skill,attn_switch,img,attn_to_det,comm,posAffect,negAffect,neuroticism,extraversion,openness,agreeableness,conscientiousness,loneliness,nfriends
245,245,30317.0,0.99086253366704,0.0390244496477701,-41.4099368132987,0.2915683025711402,0.2876383523462312,0.0962704118476859,0.0652257354455933,0.0006238452430902,0.02,0.0,False,0.9341504193113165,0.9905262078123239,0.8517828011334678,0.1553821560354651,-23.13240648487284,0.624639900957209,0.800301100256235,0.0001,0.0001,0.199598899743765,0.0,0.0,False,0.800301100256235,0.0005007538856163489,5.0,15.0,4.0,21.0,7.0,35.0,8.0,38.0,50.0,37.0,49.0,58.0,44.0,3.0
246,246,30319.0,0.9971801119294184,0.0232782610260053,-48.64329499946433,0.3861522002264099,0.289443078608519,0.0527720723640218,0.4203848142151967,5.148557783662966e-06,0.42,0.0,False,0.5796100372270196,0.9999877529003078,0.9618324287097192,0.0676137395919129,-35.39922327682319,0.4802215220676221,0.9028571478044628,0.0664285662717087,0.0664285662717087,0.0307142859238283,0.0,0.0,False,0.902857147804463,0.683823511152379,5.0,18.0,10.0,24.0,3.0,37.0,8.0,27.0,50.0,34.0,45.0,53.0,28.0,3.0
247,247,30320.0,0.9965798018458656,0.0274843855810336,-46.31792125669013,0.4852730447325407,0.478366239554828,0.0679378019689982,0.0490849889160115,0.0004873652378455,0.0483333333333333,0.0,False,0.9504276458461429,0.9901686081654935,0.9638291083980286,0.0710478482543479,-33.9625464335661,0.58526208267601,0.854147252653535,0.0001,0.0001,0.145752747346465,0.0,0.0,False,0.854147252653535,0.0006856230123828633,13.0,14.0,4.0,20.0,16.0,17.0,8.0,42.0,38.0,49.0,44.0,52.0,52.0,1.0
248,248,30322.0,0.9446990340294618,0.0900542752581869,-29.70279824791922,0.4780593041078325,0.3634476151962991,0.1455131487079112,0.336346007077147,0.1092718475634957,0.315,0.0933333333333332,False,0.5543821453593573,0.7547857510071825,0.6477133591384733,0.2344809885620014,-21.636145669825567,0.4623744327303516,0.6517857162302412,0.1986309491962962,0.1986309491962962,0.1495833345734625,0.0,0.0,False,0.6517857162302413,0.5704273444670986,19.0,19.0,15.0,7.0,19.0,7.0,31.0,49.0,39.0,37.0,44.0,38.0,34.0,1.0
249,249,30323.0,0.7388856198468823,0.1734037543193457,-20.52985589127892,0.2901103380238441,0.28928424576735,0.0271212656110254,0.3383407592590413,0.3333333333347419,0.3383333333333334,0.3333333333333332,False,0.3283259074062168,0.503727571138677,0.8753867341655996,0.1010110140134369,-33.736915249011226,0.5975826198785028,0.5367857172192823,0.1792261847907401,0.1792261847907401,0.2839880979899776,0.0,0.0,False,0.5367857172192823,0.38691852011736105,9.0,11.0,9.0,23.0,12.0,22.0,17.0,49.0,42.0,48.0,42.0,35.0,53.0,1.0
250,250,30324.0,0.9471173874334716,0.0864079803532811,-30.28145339132523,0.4604763593139505,0.4330342474421035,0.1029225873052891,0.1493565986385022,0.0343671767457945,0.14,0.03,False,0.8162762246157034,0.8129410487352093,0.8937520316204204,0.1093005152165331,-29.293901321700723,0.4976390779458299,0.806785716346725,0.0985119000173499,0.0985119000173499,0.094702383635925,0.0,0.0,False,0.8067857163467251,0.5098582680053332,19.0,19.0,9.0,20.0,11.0,12.0,23.0,53.0,36.0,44.0,49.0,43.0,57.0,2.0
251,251,30325.0,0.9747790534598884,0.0676549425083497,-33.70668813861184,0.4227497577135164,0.4011096886985716,0.0856204982478936,0.1179929757508783,0.0010472883365802,0.1116666666666666,0.0,False,0.8809597359125415,0.9912022344321182,0.9052952029673844,0.1143499830552484,-26.45252692786329,0.4928571457724381,1.0,0.0071428542275618,0.0071428542275618,0.0,0.0,0.0,False,0.9928571457724382,1.0,7.0,12.0,15.0,15.0,4.0,38.0,0.0,12.0,42.0,48.0,51.0,59.0,25.0,7.0
252,252,30326.0,0.9988726692812668,0.0140549259204805,-55.70695283455707,0.3961678844293781,0.3749822040153744,0.0849258695143268,0.2063928197941372,0.1155590559237162,0.2,0.1149999999999999,False,0.6780481242821467,0.6410673003036397,0.9484080905758708,0.0684453879236587,-37.23351008700604,0.4560014136181476,0.6764285685375985,0.191547616535155,0.191547616535155,0.1320238149272465,0.0,0.0,False,0.6764285685375985,0.5919793835612849,9.0,12.0,16.0,17.0,11.0,17.0,2.0,27.0,32.0,29.0,45.0,51.0,51.0,5.0
253,253,30327.0,0.9999978311388342,0.0007559826722937,-96.62488943211372,0.480797769539991,0.4751814630140859,0.0138515162306069,0.1666666666666673,0.0,0.1666666666666666,0.0,False,0.8333333333333327,1.0,0.802547770700637,0.1889948613561956,-19.32449634037136,0.4999,1.0,0.0001,0.0001,0.0,0.0,0.0,False,0.9999,1.0,14.0,22.0,3.0,22.0,10.0,16.0,18.0,55.0,29.0,50.0,43.0,37.0,60.0,2.0
254,254,30328.0,0.9968583620862732,0.0226211582634892,-49.04417446051708,0.3495932953290972,0.3118501789454831,0.0978656681981318,0.1829546287920339,0.0010900139939732,0.16,0.0,False,0.8159553572139929,0.9940774478546458,0.963819936244412,0.0711944271836993,-35.5173000271084,0.5459296708318847,0.9156857132133064,0.0001,0.0001,0.0842142867866935,0.0,0.0,False,0.9156857132133065,0.0011860386158871242,23.0,25.0,18.0,11.0,12.0,8.0,6.0,56.0,21.0,23.0,42.0,39.0,64.0,3.0
255,255,30329.0,0.991885462549051,0.0363187413070417,-42.41589934089765,0.3597624307533072,0.3176239722901743,0.1039262260068299,0.1920179679650079,0.0017556237947644,0.1666666666666666,0.0,False,0.8062264082402277,0.990939819101145,0.6583139485785794,0.2460766984023449,-15.629568133285137,0.3328571405763888,1.0,0.1671428594236111,0.1671428594236111,0.0,0.0,0.0,False,0.8328571405763889,1.0,12.0,11.0,9.0,11.0,15.0,14.0,6.0,40.0,31.0,26.181818181818183,41.0,46.0,50.0,10.0
256,256,30330.0,0.8687411144956705,0.1354075606836364,-23.99252512629536,0.3977867678198044,0.3549511798111574,0.0607612818364958,0.3606065376640764,0.2166876710495744,0.36,0.2166666666666666,False,0.4227057912863492,0.6246494979875059,0.7129393591518363,0.1940452796199921,-44.61143295116687,1.0,0.1467857226491625,0.0432738032583341,0.0432738032583341,0.8099404740925034,0.0,0.0,False,0.14678572264916256,0.05071856438302441,7.0,11.0,3.0,15.0,6.0,26.0,7.0,29.0,44.0,33.0,46.0,46.0,26.0,9.0
257,257,30331.0,0.9980277072746518,0.0180530960053794,-52.20213319095264,0.3866595308488357,0.3552185972513842,0.0925611671521132,0.1569320262181179,0.0011327181919528,0.144,0.0,False,0.8419352555899293,0.9928338340331342,0.881394725740802,0.1385268836278305,-23.790827627432986,0.410476190485449,1.0,0.089523809514551,0.089523809514551,0.0,0.0,0.0,False,0.910476190485449,1.0,6.0,18.0,6.0,18.0,2.0,38.0,0.0,20.0,53.0,38.0,51.0,54.0,22.0,3.0
258,258,30332.0,0.9425072378148712,0.0905772615623454,-29.62172902992451,0.3392863702154312,0.3271926670630827,0.121932188682552,0.1437842894308013,0.0554371415211887,0.094,0.0516666666666667,False,0.80077856904801,0.7217310343757726,0.7428181115840877,0.1630976998180614,-26.65037049500705,0.6308481420610736,0.5710000039415212,0.1397857083966256,0.1397857083966256,0.2892142876618532,0.0,0.0,False,0.5710000039415212,0.3258408151070724,14.0,11.0,16.0,10.0,10.0,24.0,6.0,27.0,44.0,42.0,40.0,40.0,37.0,4.0
259,259,30333.0,0.9761449135983356,0.061423245993726,-35.05953682726618,0.4524283124620594,0.4514626006639469,0.0919027271487723,0.0335428181902188,0.0241200492065687,0.0266666666666666,0.0216666666666667,False,0.9423371326032125,0.581705692146824,0.8281123772147251,0.1494311999447979,-29.380841797693733,0.5019619410922743,0.6067857176991707,0.1954166633166555,0.1954166633166555,0.1977976189841738,0.0,0.0,False,0.6067857176991707,0.4969724450831407,7.0,19.0,13.0,8.0,12.0,16.0,11.0,41.0,44.0,47.0,37.0,40.0,44.0,8.0
260,260,30334.0,0.9527872950445532,0.0841248936795845,-30.65633856799188,0.4124946887582056,0.4164046136779054,0.1427033323530728,0.2236780454475683,0.2097531535410911,0.1916666666666666,0.1999999999999999,False,0.5665688010113406,0.5160635551143626,0.5356685265550729,0.2499665887429688,-27.27994219560328,0.6808143520783442,0.3450000096393885,0.2651190419703372,0.2651190419703372,0.3898809483902743,0.0,0.0,False,0.3450000096393885,0.40476190209464796,24.0,19.0,15.0,11.0,16.0,5.0,10.0,47.0,23.0,44.0,34.0,26.0,61.0,3.0
261,261,30335.0,0.975848339222399,0.0600291679457538,-35.38094583436853,0.464188588301079,0.4805517202659811,0.1035056630820829,0.1539730562200795,0.2020113201998044,0.1466666666666666,0.1983333333333332,False,0.6440156235801161,0.4325275669920641,0.9390855828487108,0.0852241049719282,-39.54010685169556,0.5163154312460635,0.5253571528766524,0.2287499950542871,0.2287499950542871,0.2458928520690604,0.0,0.0,False,0.5253571528766525,0.4819413090087942,24.0,19.0,2.0,13.0,12.0,19.0,10.0,39.0,24.0,53.0,46.0,43.0,33.0,2.0
262,262,30336.0,0.9323069217591046,0.0937997801500483,-29.1322987350435,0.360790389193499,0.339998708614575,0.1177447466484726,0.1496590666820988,0.0403878525889417,0.1116666666666666,0.0366666666666667,False,0.8099530807289594,0.787484834040685,0.7483150307496583,0.1701622759857558,-34.096730226333854,0.7385449392153086,0.3403571518730671,0.24863094795841,0.24863094795841,0.4110119001685228,0.0,0.0,False,0.3403571518730672,0.37691752235986775,13.0,22.0,12.0,14.0,13.0,26.0,9.0,32.0,40.0,38.0,44.0,45.0,53.0,4.0
263,263,30337.0,0.9367108412190088,0.0959951088332888,-28.80841253851729,0.5325421719975523,0.5791995481753672,0.1525261706786286,0.0620270780894451,0.1957415241895604,0.0383333333333333,0.16,False,0.7422313977209946,0.24063085085245473,0.9066272890969732,0.1156939364474209,-31.59457348313373,0.7122710478061636,0.7018395616945561,0.0001,0.0001,0.2980604383054439,0.0,0.0,False,0.7018395616945561,0.0003353899013844258,17.0,23.0,5.0,14.0,10.0,17.0,6.0,53.0,26.0,50.0,42.0,30.0,50.0,2.0
264,264,30338.0,0.9825866911512732,0.0514896966583598,-37.529229787000375,0.419534049609486,0.4115227374698778,0.1161179693922939,0.2131682899666963,0.1792098006984005,0.1966666666666666,0.175,False,0.6076219093349032,0.543272662358307,0.9782484936709344,0.0512059528188332,-42.56674832930357,0.6054018485285632,0.7228571352758035,0.0623809540819668,0.0623809540819668,0.2147619106422296,0.0,0.0,False,0.7228571352758036,0.22508591063329844,20.0,17.0,9.0,16.0,20.0,24.444444444444443,23.0,44.0,37.0,33.0,48.0,34.0,56.0,5.0
265,265,30339.0,0.9933981833187272,0.0306938742973803,-44.7716905002024,0.4125852712866258,0.3824082396291119,0.1352359567631936,0.1406625243098105,0.0115404792467724,0.1,0.0,False,0.8477969964434171,0.9241770597353415,0.9310802331604996,0.0920866950262123,-33.14065954995568,0.5082758656679021,0.7767857114414808,0.1051785700786242,0.1051785700786242,0.118035718479895,0.0,0.0,False,0.7767857114414808,0.47119998794812795,2.0,13.0,4.0,8.0,5.0,13.0,0.0,13.0,36.0,52.0,40.0,51.0,33.0,5.0
266,266,30340.0,0.94500512764725,0.0795974022314557,-31.43083350726586,0.4819821748957423,0.3471029842364915,0.1684713012136033,0.3363033454881584,0.08659458983973,0.3016666666666667,0.0583333333333332,False,0.5771020646721117,0.7952352503859116,0.9532299132079696,0.0729962554708164,-38.46007609243909,0.3726509820221678,0.6525000040032841,0.2568452327387077,0.2568452327387077,0.0906547632580081,0.0,0.0,False,0.6525000040032842,0.739122980424826,13.0,21.0,18.0,22.22222222222222,16.0,18.0,9.0,41.0,44.0,44.0,35.0,45.0,58.0,2.0
267,267,30341.0,0.9882935015568453,0.0457181378905193,-39.19364237214289,0.4465203227441127,0.4324485709063395,0.0630614317774245,0.1806051316090195,0.1001110542578456,0.18,0.0999999999999999,False,0.7192838141331349,0.6433727041827039,0.9259786460010986,0.0994158813096253,-42.36443721306493,0.7357648523108418,0.3867857229410145,0.2154166596843623,0.2154166596843623,0.3977976173746231,0.0,0.0,False,0.3867857229410146,0.35129100502603144,15.0,13.0,6.0,8.0,10.0,20.0,4.0,28.0,39.0,42.0,40.0,41.0,53.0,2.0
268,268,30342.0,0.8117909542646267,0.1729308085630184,-20.568092009841457,0.4351095535652418,0.0,0.0361794599655339,0.5266692896285761,0.0350000725969115,0.5266666666666666,0.035,False,0.4383306377745124,0.9376856297480217,0.8191988038014164,0.1506460218622088,-27.45966938490224,0.5599647321992313,0.6750000004028616,0.1220238055399306,0.1220238055399306,0.2029761940572078,0.0,0.0,False,0.6750000004028616,0.37545786366519435,4.0,7.0,6.0,15.0,0.0,36.0,0.0,19.0,55.0,48.0,50.0,59.0,21.0,5.0
269,269,30343.0,0.9773894687612592,0.0580862545175471,-35.84156716804927,0.4661755024014438,0.4046401226182203,0.1309253289851735,0.2354780718253324,0.0563526376849443,0.215,0.044,False,0.7081692904897233,0.8068995624911783,0.82949773406205,0.1348435837414991,-32.08532999357614,0.5523897520692322,0.5026428607281811,0.2223452347829904,0.2223452347829904,0.2750119044888285,0.0,0.0,False,0.5026428607281811,0.44705346968282444,20.0,17.0,11.0,18.0,9.0,17.0,1.0,50.0,30.0,39.0,46.90909090909091,35.0,69.0,1.0
270,270,30344.0,0.982095888880838,0.0494128166652177,-38.10563618484159,0.4362263523802078,0.3612334245525048,0.1358398761169597,0.2735275515456948,0.0707573889530854,0.2466666666666666,0.06,False,0.6557150595012199,0.7944801510906164,0.8299574635797555,0.1215870467550949,-30.426688515797565,0.4928586497082696,0.5667857138458773,0.2206547583999832,0.2206547583999832,0.2125595277541394,0.0,0.0,False,0.5667857138458774,0.5093432175537301,27.0,18.0,19.0,20.0,16.0,14.0,0.0,25.0,29.0,49.0,35.0,56.0,41.0,6.0
271,271,30345.0,0.9001819096203859,0.1352267939158212,-24.01122737220581,0.4807091429977018,0.4750669741324768,0.0139153006076169,0.1666666666666675,0.0,0.1666666666666666,0.0,False,0.8333333333333325,1.0,0.6082272283665662,0.2476615091939577,-15.539692863597512,0.6399651702886516,0.7811362605476229,0.0001,0.0001,0.2187637394523771,0.0,0.0,False,0.7811362605476229,0.0004569052884238011,15.0,14.0,6.0,13.0,5.0,15.0,15.0,36.0,23.0,37.0,45.0,54.0,72.0,1.0
272,272,30346.0,0.995720201106326,0.0310588427739497,-44.60620407603069,0.4268502869853672,0.4268502869853672,0.045408931492192,8.270569209115143e-05,3.298762326520155e-06,0.0,0.0,False,0.9999139955455824,0.9616442851843456,0.8231471056780942,0.121508143862637,-25.50883587080468,0.4125037868196784,0.7864285735427681,0.1755952353504102,0.1755952353504102,0.0379761911068217,0.0,0.0,False,0.7864285735427681,0.8221850566024734,16.0,25.0,7.0,16.0,8.0,27.0,6.0,49.0,36.0,36.0,43.0,44.0,56.0,3.0
273,273,30348.0,0.4057486272890841,0.2195460532283251,-17.22670562288703,0.6047902145780271,0.729328365391804,0.392302696693134,0.3551334930109069,0.4446286392692522,0.2916666666666667,0.3483333333333333,False,0.20023786771984087,0.4440488973870328,0.9454022868545522,0.0755047892503344,-41.59665241912896,0.4683011389835406,0.4807142866726138,0.2748809520255547,0.2748809520255547,0.2444047613018314,0.0,0.0,False,0.48071428667261396,0.5293443377523748,8.0,7.0,4.0,11.0,2.0,27.0,0.0,18.0,42.0,41.0,48.0,53.0,24.0,4.0
274,274,30352.0,0.8729760549984534,0.124697464608608,-25.14610661802847,0.3944428964773309,0.3924642503351415,0.1533429484195678,0.2799872501683835,0.2497695483375545,0.2433333333333333,0.24,False,0.47024320149406196,0.5285203530337425,0.8148029818127479,0.1535062820664567,-30.99303247109692,0.3539507084497174,0.5167857167690774,0.3170833294328901,0.3170833294328901,0.1661309537980325,0.0,0.0,False,0.5167857167690775,0.6561961027161103,8.0,6.0,7.0,12.0,4.0,22.0,0.0,17.0,46.0,47.0,48.0,56.0,20.0,4.0
